#
#     Data from population synthesis for run4
#
# By Ylva Gotberg, 2023-10-03
#
# Initial conditions:
#   Using the single star models from /home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006_single_star/ to determine the radii of donors at different evolutionary stages
#   This means that we assume metallicity, Z=0.006
#   Using the lifetimes of stars from single star models in/home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006_single_star/
#   IMF: Kroupa, M_min = 0.1 Msun, M_max = 100.0 Msun 
# We assume the star-formation type: starburst, with a total mass of stars of 1000000.0 Msun
# This file contains the information about the stars that are present in the population after 20000000.0 years
#   fbin:moe
#   q distribution: flat, 0.1 < q < 1.0
#   P distribution: Sana+12 for M1>15 Msun and Opik24 for M1<15 Msun
#
# Physical assumptions:
#   Critical mass ratio for the donor main sequence, q_crit_MS=0.65
#   Critical mass ratio for the donor Hertzsprung gap, q_crit_HG=0.4
#   Using the alpha-prescription for common envelope evolution
#   alpha_CE = 1.0, lambda_CE = 0.5
#   Using the binary star models from /home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006/ to determine the masses and radii of stripped stars
#   Stripped stars can only be formed from donor stars with 2.0 < M1init/Msun < 100.0
#   Actually, we assume that binary interaction only can occur in the above mass range.
#   For stripped stars we set the total lifetime to tau_MS+tau_strip, where the duration of the stripped phases (tau_strip) come from the binary models in/home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006/
#   Mass transfer efficiency is set to beta_MS = 1.0, beta_HG = 0.0, beta_HG_CEE = 0.0
#   For mergers, we assume that their final mass is M1init+M2init
#   The final period is set by the treatment of angular momentum during interaction, we ignore the effect of wind mass loss on the period.
#   We use the isotropic_reemission setting for the treatment of angular momentum.
#   For common envelope, the period is set in the alpha prescription
#   Rejuvenation of mass gainers and MSMS mergers is set by Tout97
#   HGMS mergers are not rejuvenated, but their lifetimes are adapted to the new mass
#
# Even though the full population synthesis accounts for the full mass range from 0.1 to 100.0 Msun, 
# I will only keep the stars with initial masses (Minit or M1init) between 2.0 and 100.0 Msun.
# I am ignoring single stars that died and binaries in which at least the primary died.
# I show dead secondaries as long as the primary is still alive
# For the star state: 1 - main-sequence star, 2 - stripped star, 3 - post main-sequence star, 4 - compact object, 51 - merger product in MS stage.
# In this output, we only output the stripped star systems.
#
# Star_ID 	 Star_state_m1 	 Star_state_m2 	 Evolution 	 M1init 	 M2init 	 Pinit 	 Pcurrent 	 log_Teff_1 	 log_Teff_2 	 log_L_1 	 log_L_2 	 center_he4_1 	 center_he4_2 	 center_h1_1 	 center_h1_2 	 log_Lnuc_1 	 log_Lnuc_2 	 he_core_mass_1 	 he_core_mass_2 	 log_R_1 	 log_R_2 	 star_age_1 	 star_age_2 	 log_g_1 	 log_g_2 	 star_mass_1 	 star_mass_2 	 surface_n14_1 	 surface_n14_2 	 surface_c12_1 	 surface_c12_2 	 surface_o16_1 	 surface_o16_2 	 surf_avg_v_rot_1 	 surf_avg_v_rot_2 	 surface_h1_1 	 surface_h1_2 	 surface_he4_1 	 surface_he4_2 	 log_abs_mdot_1 	 log_abs_mdot_2
40904	2	1	strip_CEE_HG	   12.18854	    5.73709	 1402.23042	    6.73249 	    4.89094 	    4.30013 	    4.40891 	    3.05452 	    0.25912 	    0.35097 	    0.00000 	    0.64316 	    4.40832 	    3.05483 	    3.89328 	    0.00000 	   -0.05417 	    0.45025 	 20100887.27237 	 20190945.35008 	    5.15845 	    4.29551 	    4.09521 	    5.73674 	    0.00381 	    0.00025 	    0.00003 	    0.00086 	    0.00012 	    0.00215 	    2.03323 	    0.00000 	    0.25900 	    0.77055 	    0.73517 	    0.22496 	   -6.65851 	  -10.15099
46083	2	1	strip_RLOF_HG	   12.26227	   10.80451	  280.86607	 1770.32738 	    4.91001 	    4.38030 	    4.44602 	    4.22483 	    0.13339 	    0.77814 	    0.00000 	    0.21603 	    4.44417 	    4.22536 	    3.92938 	    0.00000 	   -0.07375 	    0.87508 	 20113148.10099 	 20072970.71409 	    5.19662 	    3.71968 	    4.08798 	   10.77201 	    0.00381 	    0.00030 	    0.00003 	    0.00102 	    0.00012 	    0.00280 	    1.54469 	    0.00000 	    0.24588 	    0.74200 	    0.74829 	    0.25197 	   -6.59739 	   -7.74177
56316	2	1	strip_RLOF_MS	   11.95119	   10.58122	    2.44166	   14.69525 	    4.85834 	    4.42620 	    4.36420 	    3.99860 	    0.75375 	    0.47829 	    0.00000 	    0.51588 	    4.36436 	    3.99892 	    3.74396 	    0.00000 	   -0.01132 	    0.67015 	 20192077.87405 	 12079108.11146 	    5.07200 	    4.12120 	    4.09392 	   10.57149 	    0.00379 	    0.00030 	    0.00004 	    0.00102 	    0.00013 	    0.00280 	    4.44691 	    0.00000 	    0.28909 	    0.74200 	    0.70508 	    0.25197 	   -6.73897 	   -9.28937
66507	2	1	strip_RLOF_HG	   12.18355	    5.66238	  102.85789	  121.88701 	    4.89004 	    4.29729 	    4.40643 	    3.03345 	    0.26833 	    0.34797 	    0.00000 	    0.64616 	    4.40591 	    3.03375 	    3.89094 	    0.00000 	   -0.05360 	    0.44540 	 20100125.92676 	 20181343.64304 	    5.15734 	    4.29962 	    4.09544 	    5.66280 	    0.00381 	    0.00023 	    0.00003 	    0.00081 	    0.00012 	    0.00198 	    1.96980 	    0.00000 	    0.25963 	    0.77793 	    0.73453 	    0.21798 	   -6.66233 	  -10.21962
75465	2	1	strip_RLOF_HG	   12.19203	    5.07331	    9.24473	    7.05027 	    4.89166 	    4.27268 	    4.41080 	    2.85587 	    0.25201 	    0.32563 	    0.00000 	    0.66848 	    4.41016 	    2.85619 	    3.89491 	    0.00000 	   -0.05466 	    0.40583 	 20102329.70865 	 20107757.91544 	    5.15938 	    4.33131 	    4.09483 	    5.07585 	    0.00381 	    0.00016 	    0.00003 	    0.00062 	    0.00012 	    0.00124 	    1.98978 	    0.00000 	    0.25853 	    0.81462 	    0.73564 	    0.18294 	   -6.65554 	  -10.69670
77384	2	-3	strip_RLOF_HG	   12.25384	   11.93431	  191.19759	 1420.29424 	    4.90705 	    3.54700 	    4.44166 	    4.71875 	    0.14725 	    0.88644 	    0.00000 	    0.00000 	    4.44027 	    4.71636 	    3.92543 	    3.68440 	   -0.07001 	    2.78863 	 20111171.61865 	 20058454.76336 	    5.18930 	   -0.07957 	    4.08932 	   11.48410 	    0.00381 	    0.00090 	    0.00003 	    0.00068 	    0.00012 	    0.00253 	    1.49165 	    0.00000 	    0.24819 	    0.72734 	    0.74598 	    0.26661 	   -6.60525 	   -5.75427
103048	2	1	strip_RLOF_MS	   11.87449	    8.76627	    2.54457	   12.34787 	    4.74307 	    4.39368 	    4.59894 	    3.67841 	    0.90223 	    0.38328 	    0.00000 	    0.61088 	    4.59699 	    3.67870 	    3.57348 	    0.00000 	    0.33659 	    0.57511 	 20217795.35794 	 10890712.02849 	    4.37713 	    4.22999 	    4.10463 	    8.76504 	    0.00379 	    0.00030 	    0.00004 	    0.00102 	    0.00013 	    0.00280 	    4.74121 	    0.00000 	    0.30379 	    0.74200 	    0.69038 	    0.25197 	   -6.45090 	   -9.69433
107839	2	1	strip_RLOF_HG	   11.86412	    9.37116	   50.93038	  270.57051 	    4.69156 	    4.38778 	    4.63701 	    3.91764 	    0.92185 	    0.59531 	    0.00000 	    0.39885 	    4.63463 	    3.91802 	    3.52560 	    0.00000 	    0.45864 	    0.70651 	 20220155.49938 	 20116715.75707 	    4.13354 	    3.99554 	    4.10975 	    9.35857 	    0.00379 	    0.00030 	    0.00004 	    0.00102 	    0.00013 	    0.00280 	    4.58663 	    0.00000 	    0.30677 	    0.74200 	    0.68740 	    0.25197 	   -6.40578 	   -8.79780
123765	2	1	strip_RLOF_HG	   12.03875	    8.35271	    5.04763	   19.97704 	    4.87109 	    4.37372 	    4.34270 	    3.69586 	    0.56926 	    0.50322 	    0.00000 	    0.49095 	    4.34310 	    3.69620 	    3.81485 	    0.00000 	   -0.04757 	    0.62374 	 20157544.36352 	 20109962.11240 	    5.14513 	    4.11083 	    4.09773 	    8.33388 	    0.00379 	    0.00030 	    0.00004 	    0.00102 	    0.00013 	    0.00280 	    3.39944 	    0.00000 	    0.27847 	    0.74200 	    0.71570 	    0.25197 	   -6.76220 	   -8.76904
135075	2	1	strip_RLOF_HG	   12.35611	    8.28381	   46.16076	  164.47271 	    4.97063 	    4.37249 	    4.49822 	    3.68058 	    0.01077 	    0.49748 	    0.00000 	    0.49668 	    4.47955 	    3.68091 	    3.97328 	    0.00000 	   -0.16890 	    0.61857 	 20124488.74800 	 20065929.93569 	    5.38442 	    4.11761 	    4.06653 	    8.26362 	    0.00380 	    0.00030 	    0.00003 	    0.00102 	    0.00013 	    0.00280 	    1.55728 	    0.00000 	    0.19559 	    0.74200 	    0.79858 	    0.25197 	   -6.48130 	   -8.79941
137420	2	1	strip_CEE_HG	   12.31296	    7.48394	  635.30371	    3.96479 	    4.93286 	    4.35496 	    4.47181 	    3.50041 	    0.06050 	    0.44106 	    0.00000 	    0.55310 	    4.46807 	    3.50072 	    3.95294 	    0.00000 	   -0.10656 	    0.56354 	 20120025.40081 	 20065731.19246 	    5.26111 	    4.18394 	    4.07858 	    7.47139 	    0.00381 	    0.00030 	    0.00003 	    0.00102 	    0.00013 	    0.00280 	    1.49977 	    0.00000 	    0.22673 	    0.74200 	    0.76744 	    0.25197 	   -6.54518 	   -9.15832
149074	2	1	strip_RLOF_HG	   11.86286	   10.11465	    6.34030	   38.97723 	    4.68551 	    4.38996 	    4.64056 	    4.07642 	    0.92386 	    0.67966 	    0.00000 	    0.31451 	    4.63848 	    4.07686 	    3.51963 	    0.00000 	    0.47253 	    0.78154 	 20221033.48889 	 20054178.34222 	    4.10581 	    3.87868 	    4.11021 	   10.09626 	    0.00379 	    0.00030 	    0.00004 	    0.00102 	    0.00013 	    0.00280 	    4.57713 	    0.00000 	    0.30709 	    0.74200 	    0.68708 	    0.25197 	   -6.40160 	   -8.19603
164355	2	1	strip_CEE_HG	   12.01727	    2.13022	  498.90929	    0.82768 	    4.86879 	    4.04964 	    4.33882 	    1.45257 	    0.61563 	    0.26189 	    0.00000 	    0.73195 	    4.33924 	    1.45304 	    3.80026 	    0.00000 	   -0.04490 	    0.15027 	 20165901.76905 	 20303920.55499 	    5.13966 	    4.46540 	    4.09692 	    2.13085 	    0.00379 	    0.00003 	    0.00004 	    0.00010 	    0.00013 	    0.00015 	    3.69496 	    0.00000 	    0.28148 	    0.95560 	    0.71269 	    0.04411 	   -6.76936 	  -13.60093
165536	2	1	strip_RLOF_MS	   12.29642	   10.63197	    2.26856	   12.89417 	    4.92399 	    4.42368 	    4.46323 	    4.03156 	    0.08323 	    0.51611 	    0.00000 	    0.47806 	    4.46026 	    4.03190 	    3.94522 	    0.00000 	   -0.09310 	    0.69169 	 20117092.10923 	 13437752.93937 	    5.23464 	    4.08019 	    4.08235 	   10.62128 	    0.00381 	    0.00030 	    0.00003 	    0.00102 	    0.00012 	    0.00280 	    1.52356 	    0.00000 	    0.23342 	    0.74200 	    0.76075 	    0.25197 	   -6.56282 	   -9.23161
174112	2	1	strip_RLOF_HG	   11.86155	    4.98199	   22.72664	   18.33939 	    4.67920 	    4.26865 	    4.64411 	    2.82775 	    0.92541 	    0.32283 	    0.00000 	    0.67128 	    4.64160 	    2.82808 	    3.51371 	    0.00000 	    0.48692 	    0.39983 	 20222044.89306 	 20110949.53860 	    4.07707 	    4.33564 	    4.11066 	    4.98451 	    0.00379 	    0.00016 	    0.00004 	    0.00061 	    0.00013 	    0.00120 	    4.54286 	    0.00000 	    0.30741 	    0.81758 	    0.68676 	    0.18007 	   -6.39760 	  -10.75984
177356	2	1	strip_RLOF_HG	   12.05538	    9.00565	   11.03752	   51.44713 	    4.87285 	    4.38435 	    4.34746 	    3.84191 	    0.53341 	    0.56024 	    0.00000 	    0.43393 	    4.34781 	    3.84227 	    3.82498 	    0.00000 	   -0.04872 	    0.67552 	 20151140.75207 	 19988960.32176 	    5.14753 	    4.04092 	    4.09815 	    8.99661 	    0.00379 	    0.00030 	    0.00004 	    0.00102 	    0.00013 	    0.00280 	    3.24296 	    0.00000 	    0.27634 	    0.74200 	    0.71782 	    0.25197 	   -6.75447 	   -8.48667
177933	2	1	strip_CEE_HG	   12.25838	    7.54977	 1836.11961	   11.56432 	    4.90868 	    4.35648 	    4.44409 	    3.51531 	    0.13948 	    0.44552 	    0.00000 	    0.54865 	    4.44252 	    3.51562 	    3.92756 	    0.00000 	   -0.07205 	    0.56795 	 20112728.73118 	 20117523.36232 	    5.19329 	    4.17877 	    4.08849 	    7.53630 	    0.00381 	    0.00030 	    0.00003 	    0.00102 	    0.00012 	    0.00280 	    1.49426 	    0.00000 	    0.24692 	    0.74200 	    0.74724 	    0.25197 	   -6.60089 	   -9.12860
181973	2	1	strip_RLOF_HG	   12.01000	    5.68514	  112.39729	  144.01327 	    4.86800 	    4.29816 	    4.33829 	    3.03983 	    0.63046 	    0.34883 	    0.00000 	    0.64530 	    4.33873 	    3.04013 	    3.79513 	    0.00000 	   -0.04360 	    0.44685 	 20169819.77534 	 20176860.57863 	    5.13697 	    4.29842 	    4.09641 	    5.68533 	    0.00379 	    0.00024 	    0.00004 	    0.00083 	    0.00013 	    0.00203 	    3.71862 	    0.00000 	    0.28248 	    0.77567 	    0.71168 	    0.22012 	   -6.77068 	  -10.19875
190066	2	1	strip_CEE_HG	   12.34845	    1.52233	  628.40475	    0.69658 	    4.96063 	    3.95953 	    4.49182 	    0.96633 	    0.01888 	    0.25639 	    0.00000 	    0.73742 	    4.48096 	    0.96608 	    3.96971 	    0.00000 	   -0.15209 	    0.08737 	 20123801.85297 	 14918593.97861 	    5.35109 	    4.46508 	    4.06904 	    1.51999 	    0.00381 	    0.00004 	    0.00003 	    0.00042 	    0.00013 	   -0.00009 	    1.65102 	    0.00000 	    0.20155 	    0.85064 	    0.79262 	    0.14900 	   -6.49517 	  -11.94150
193665	2	1	strip_RLOF_HG	   12.05138	    6.96346	   30.03219	   73.67963 	    4.87241 	    4.34100 	    4.34619 	    3.37689 	    0.54233 	    0.41028 	    0.00000 	    0.58388 	    4.34655 	    3.37719 	    3.82203 	    0.00000 	   -0.04847 	    0.52970 	 20152305.98011 	 20162069.29167 	    5.14702 	    4.22050 	    4.09813 	    6.95915 	    0.00379 	    0.00030 	    0.00004 	    0.00102 	    0.00013 	    0.00280 	    3.24764 	    0.00000 	    0.27688 	    0.74200 	    0.71729 	    0.25197 	   -6.75653 	   -9.40509
194554	2	1	strip_RLOF_MS	   12.21595	    9.43157	    1.42132	    7.09017 	    4.89660 	    4.40541 	    4.42279 	    3.81945 	    0.20936 	    0.44101 	    0.00000 	    0.55315 	    4.42188 	    3.81975 	    3.90766 	    0.00000 	   -0.05854 	    0.62217 	 20105561.46322 	 12872811.77673 	    5.16690 	    4.16751 	    4.09331 	    9.42982 	    0.00381 	    0.00030 	    0.00003 	    0.00102 	    0.00012 	    0.00280 	    1.68963 	    0.00000 	    0.25571 	    0.74200 	    0.73845 	    0.25197 	   -6.63691 	   -9.72284
196022	2	1	strip_RLOF_HG	   11.84637	    7.81009	    7.08973	   25.18201 	    4.56178 	    4.36248 	    4.68967 	    3.57384 	    0.95258 	    0.46272 	    0.00000 	    0.53145 	    4.68621 	    3.57415 	    3.41839 	    0.00000 	    0.74452 	    0.58522 	 20225694.40077 	 20146552.16219 	    3.56284 	    4.15861 	    4.12016 	    7.79279 	    0.00379 	    0.00030 	    0.00004 	    0.00102 	    0.00013 	    0.00280 	    4.48969 	    0.00000 	    0.31204 	    0.74200 	    0.68213 	    0.25197 	   -6.34457 	   -9.01191
201706	2	1	strip_RLOF_HG	   12.23096	    5.61997	   22.11844	   25.04539 	    4.90043 	    4.29568 	    4.43043 	    3.02148 	    0.18312 	    0.34627 	    0.00000 	    0.64786 	    4.42925 	    3.02179 	    3.91473 	    0.00000 	   -0.06239 	    0.44264 	 20108748.07476 	 20160523.71015 	    5.17439 	    4.30195 	    4.09173 	    5.62083 	    0.00381 	    0.00022 	    0.00003 	    0.00079 	    0.00012 	    0.00188 	    1.64112 	    0.00000 	    0.25317 	    0.78217 	    0.74100 	    0.21397 	   -6.62472 	  -10.25882
207643	2	1	strip_RLOF_HG	   12.01302	    6.41149	   13.46039	   26.00137 	    4.86831 	    4.32414 	    4.33847 	    3.23799 	    0.62485 	    0.38100 	    0.00000 	    0.61315 	    4.33891 	    3.23828 	    3.79683 	    0.00000 	   -0.04413 	    0.49396 	 20167654.67881 	 20126068.50867 	    5.13808 	    4.25633 	    4.09671 	    6.41042 	    0.00379 	    0.00030 	    0.00004 	    0.00102 	    0.00013 	    0.00280 	    3.70230 	    0.00000 	    0.28210 	    0.74200 	    0.71207 	    0.25197 	   -6.77019 	   -9.68309
225266	2	1	strip_CEE_HG	   12.12196	    1.76825	 1373.31296	    1.83083 	    4.88061 	    3.99639 	    4.37525 	    1.16319 	    0.39203 	    0.25862 	    0.00000 	    0.73519 	    4.37525 	    1.16330 	    3.86104 	    0.00000 	   -0.05034 	    0.11207 	 20121669.72414 	 18458594.48612 	    5.15099 	    4.46670 	    4.09823 	    1.76712 	    0.00380 	    0.00002 	    0.00004 	    0.00025 	    0.00012 	   -0.00011 	    2.60589 	    0.00000 	    0.26668 	    0.89750 	    0.72749 	    0.10234 	   -6.70939 	  -12.41748
242547	2	1	strip_CEE_HG	   12.05498	    9.31953	 1145.91377	    8.85110 	    4.87280 	    4.38742 	    4.34731 	    3.90654 	    0.53451 	    0.58979 	    0.00000 	    0.40438 	    4.34766 	    3.90691 	    3.82480 	    0.00000 	   -0.04868 	    0.70169 	 20150981.64814 	 20094557.72612 	    5.14747 	    4.00282 	    4.09820 	    9.30730 	    0.00379 	    0.00030 	    0.00004 	    0.00102 	    0.00013 	    0.00280 	    3.24715 	    0.00000 	    0.27641 	    0.74200 	    0.71776 	    0.25197 	   -6.75476 	   -8.75354
271837	2	1	strip_RLOF_HG	   12.14600	   11.28148	   10.64212	   74.00422 	    4.88381 	    4.36052 	    4.38717 	    4.33120 	    0.34260 	    0.86225 	    0.00000 	    0.13192 	    4.38700 	    4.33179 	    3.87315 	    0.00000 	   -0.05077 	    0.96782 	 20108984.78722 	 20070494.44277 	    5.15188 	    3.55186 	    4.09757 	   11.22059 	    0.00381 	    0.00030 	    0.00003 	    0.00102 	    0.00012 	    0.00280 	    2.38010 	    0.00000 	    0.26423 	    0.74200 	    0.72993 	    0.25197 	   -6.69192 	   -7.55153
