#
#     Data from population synthesis for run4
#
# By Ylva Gotberg, 2023-10-03
#
# Initial conditions:
#   Using the single star models from /home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006_single_star/ to determine the radii of donors at different evolutionary stages
#   This means that we assume metallicity, Z=0.006
#   Using the lifetimes of stars from single star models in/home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006_single_star/
#   IMF: Kroupa, M_min = 0.1 Msun, M_max = 100.0 Msun 
# We assume the star-formation type: starburst, with a total mass of stars of 1000000.0 Msun
# This file contains the information about the stars that are present in the population after 7000000.0 years
#   fbin:moe
#   q distribution: flat, 0.1 < q < 1.0
#   P distribution: Sana+12 for M1>15 Msun and Opik24 for M1<15 Msun
#
# Physical assumptions:
#   Critical mass ratio for the donor main sequence, q_crit_MS=0.65
#   Critical mass ratio for the donor Hertzsprung gap, q_crit_HG=0.4
#   Using the alpha-prescription for common envelope evolution
#   alpha_CE = 1.0, lambda_CE = 0.5
#   Using the binary star models from /home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006/ to determine the masses and radii of stripped stars
#   Stripped stars can only be formed from donor stars with 2.0 < M1init/Msun < 100.0
#   Actually, we assume that binary interaction only can occur in the above mass range.
#   For stripped stars we set the total lifetime to tau_MS+tau_strip, where the duration of the stripped phases (tau_strip) come from the binary models in/home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006/
#   Mass transfer efficiency is set to beta_MS = 1.0, beta_HG = 0.0, beta_HG_CEE = 0.0
#   For mergers, we assume that their final mass is M1init+M2init
#   The final period is set by the treatment of angular momentum during interaction, we ignore the effect of wind mass loss on the period.
#   We use the isotropic_reemission setting for the treatment of angular momentum.
#   For common envelope, the period is set in the alpha prescription
#   Rejuvenation of mass gainers and MSMS mergers is set by Tout97
#   HGMS mergers are not rejuvenated, but their lifetimes are adapted to the new mass
#
# Even though the full population synthesis accounts for the full mass range from 0.1 to 100.0 Msun, 
# I will only keep the stars with initial masses (Minit or M1init) between 2.0 and 100.0 Msun.
# I am ignoring single stars that died and binaries in which at least the primary died.
# I show dead secondaries as long as the primary is still alive
# For the star state: 1 - main-sequence star, 2 - stripped star, 3 - post main-sequence star, 4 - compact object, 51 - merger product in MS stage.
# In this output, we only output the stripped star systems.
#
# Star_ID 	 Star_state_m1 	 Star_state_m2 	 Evolution 	 M1init 	 M2init 	 Pinit 	 Pcurrent 	 log_Teff_1 	 log_Teff_2 	 log_L_1 	 log_L_2 	 center_he4_1 	 center_he4_2 	 center_h1_1 	 center_h1_2 	 log_Lnuc_1 	 log_Lnuc_2 	 he_core_mass_1 	 he_core_mass_2 	 log_R_1 	 log_R_2 	 star_age_1 	 star_age_2 	 log_g_1 	 log_g_2 	 star_mass_1 	 star_mass_2 	 surface_n14_1 	 surface_n14_2 	 surface_c12_1 	 surface_c12_2 	 surface_o16_1 	 surface_o16_2 	 surf_avg_v_rot_1 	 surf_avg_v_rot_2 	 surface_h1_1 	 surface_h1_2 	 surface_he4_1 	 surface_he4_2 	 log_abs_mdot_1 	 log_abs_mdot_2
143397	2	1	strip_RLOF_HG	   30.12695	   14.68907	   19.70322	   21.72097 	    5.17552 	    4.48984 	    5.77643 	    4.41354 	    0.01451 	    0.47425 	    0.00000 	    0.51992 	    5.76293 	    4.41385 	   11.96084 	    0.00000 	    0.06043 	    0.75034 	 883049.57307 	 7016994.15059 	    5.50999 	    4.10318 	   11.96084 	   14.66274 	    0.00378 	    0.00030 	    0.00009 	    0.00102 	    0.00007 	    0.00280 	   -0.11499 	    0.00000 	   -0.00000 	    0.74200 	    0.99418 	    0.25197 	   -4.67011 	   -8.30305
153642	2	1	strip_RLOF_HG	   28.98435	   18.25660	   24.47475	   57.03083 	    4.89816 	    4.51369 	    5.67969 	    4.74351 	    0.38901 	    0.58500 	    0.00000 	    0.40917 	    5.68022 	    4.74386 	   11.71399 	    0.00000 	    0.56678 	    0.86763 	 1827087.20376 	 7003759.05106 	    4.50543 	    3.96152 	   12.48236 	   18.15439 	    0.00315 	    0.00030 	    0.00003 	    0.00102 	    0.00088 	    0.00280 	    2.06362 	    0.00000 	    0.46560 	    0.74200 	    0.52847 	    0.25197 	   -5.23491 	   -7.62566
164189	2	1	strip_RLOF_HG	   28.90500	   19.21323	   59.17279	  156.85706 	    4.88623 	    4.51575 	    5.67439 	    4.81955 	    0.42280 	    0.61766 	    0.00000 	    0.37651 	    5.67438 	    4.81992 	   11.66887 	    0.00000 	    0.58800 	    0.90153 	 1890561.16404 	 7024463.68402 	    4.46227 	    3.91466 	   12.49039 	   19.06995 	    0.00302 	    0.00030 	    0.00006 	    0.00102 	    0.00097 	    0.00280 	   -0.77079 	    0.00000 	    0.51080 	    0.74200 	    0.48326 	    0.25197 	   -5.27862 	   -7.48086
164790	2	1	strip_RLOF_HG	   28.61800	   20.45858	  128.32167	  401.94174 	    4.85878 	    4.51597 	    5.67515 	    4.91575 	    0.55309 	    0.66254 	    0.00000 	    0.33164 	    5.67553 	    4.91614 	   11.50572 	    0.00000 	    0.64328 	    0.94920 	 2118291.86514 	 7009956.50803 	    4.34883 	    3.84561 	   12.51059 	   20.24962 	    0.00276 	    0.00030 	    0.00015 	    0.00102 	    0.00112 	    0.00280 	   -0.21060 	    0.00000 	    0.51094 	    0.74200 	    0.48312 	    0.25197 	   -5.28319 	   -7.30329
169928	2	1	strip_RLOF_HG	   29.27179	   16.55471	   92.12530	  161.25841 	    4.92363 	    4.50515 	    5.70703 	    4.59445 	    0.27049 	    0.52982 	    0.00000 	    0.46435 	    5.70643 	    4.59478 	   11.84652 	    0.00000 	    0.52950 	    0.81018 	 1594661.13043 	 7008299.16965 	    4.58227 	    4.03479 	   12.44377 	   16.49676 	    0.00329 	    0.00030 	    0.00003 	    0.00102 	    0.00072 	    0.00280 	   -0.33442 	    0.00000 	    0.47235 	    0.74200 	    0.52174 	    0.25197 	   -5.20446 	   -7.92358
192905	2	1	strip_RLOF_MS	   29.88626	   27.29405	    6.26367	   26.46647 	    5.14578 	    4.56548 	    5.76695 	    5.17753 	    0.06979 	    0.60651 	    0.00000 	    0.38766 	    5.76279 	    5.17787 	   12.14151 	    0.00000 	    0.11518 	    0.98107 	 1086762.55068 	 4633588.93947 	    5.40884 	    3.90393 	   12.20022 	   26.80991 	    0.00382 	    0.00030 	    0.00005 	    0.00102 	    0.00009 	    0.00280 	    0.44074 	    0.00000 	    0.04703 	    0.74200 	    0.94714 	    0.25197 	   -4.71798 	   -6.77629
198099	2	1	strip_RLOF_HG	   30.13597	   18.36568	   17.25809	   36.08668 	    5.17699 	    4.51394 	    5.77715 	    4.75237 	    0.01292 	    0.58895 	    0.00000 	    0.40522 	    5.76214 	    4.75272 	   11.95375 	    0.00000 	    0.05786 	    0.87157 	 875273.22264 	 7013357.91596 	    5.51489 	    3.95604 	   11.95375 	   18.25898 	    0.00378 	    0.00030 	    0.00009 	    0.00102 	    0.00007 	    0.00280 	   -0.10924 	    0.00000 	   -0.00000 	    0.74200 	    0.99418 	    0.25197 	   -4.66933 	   -7.60875
199210	2	1	strip_RLOF_HG	   28.58213	   24.19186	   16.99872	   73.43111 	    4.85248 	    4.48655 	    5.67823 	    5.17283 	    0.56847 	    0.81336 	    0.00000 	    0.18081 	    5.67850 	    5.17332 	   11.47407 	    0.00000 	    0.65742 	    1.13657 	 2146686.34198 	 7008174.37340 	    4.32014 	    3.53861 	   12.51154 	   23.66527 	    0.00273 	    0.00030 	    0.00015 	    0.00102 	    0.00115 	    0.00280 	    0.15797 	    0.00000 	    0.51546 	    0.74200 	    0.47860 	    0.25197 	   -5.27561 	   -6.91960
220484	2	1	strip_RLOF_HG	   28.11319	   25.25800	  136.08184	  657.82003 	    4.62869 	    4.46507 	    5.70349 	    5.23940 	    0.77726 	    0.86094 	    0.00000 	    0.13323 	    5.70338 	    5.23992 	   11.00820 	    0.00000 	    1.11762 	    1.21282 	 2511063.30840 	 7009751.33872 	    3.39575 	    3.40287 	   12.55517 	   24.60389 	    0.00232 	    0.00030 	    0.00022 	    0.00102 	    0.00152 	    0.00280 	    1.88624 	    0.00000 	    0.55746 	    0.74200 	    0.43655 	    0.25197 	   -5.30473 	   -6.87402
238173	2	1	strip_RLOF_MS	   29.55688	   19.50379	    7.64130	   22.06326 	    4.97524 	    4.54078 	    5.73867 	    4.72203 	    0.17013 	    0.44084 	    0.00000 	    0.55333 	    5.73797 	    4.72232 	   11.98306 	    0.00000 	    0.44211 	    0.80271 	 1360791.86999 	 4193500.76021 	    4.75837 	    4.12052 	   12.38077 	   19.43063 	    0.00357 	    0.00030 	    0.00004 	    0.00102 	    0.00038 	    0.00280 	   -1.07293 	    0.00000 	    0.46882 	    0.74200 	    0.52531 	    0.25197 	   -5.13736 	   -7.64185
244878	2	1	strip_RLOF_HG	   28.82082	   20.76448	   92.02753	  291.39149 	    4.87884 	    4.51539 	    5.67049 	    4.93759 	    0.45997 	    0.67365 	    0.00000 	    0.32052 	    5.67051 	    4.93799 	   11.62595 	    0.00000 	    0.60082 	    0.96126 	 1957838.57718 	 7014877.79066 	    4.43573 	    3.82743 	   12.49571 	   20.53601 	    0.00292 	    0.00030 	    0.00011 	    0.00102 	    0.00100 	    0.00280 	    0.15075 	    0.00000 	    0.50569 	    0.74200 	    0.48838 	    0.25197 	   -5.27548 	   -7.26489
253589	2	1	strip_RLOF_HG	   29.95135	   16.98890	   53.20660	   92.51961 	    5.15730 	    4.50765 	    5.76894 	    4.63250 	    0.05328 	    0.54339 	    0.00000 	    0.45078 	    5.76374 	    4.63284 	   12.13414 	    0.00000 	    0.09312 	    0.82420 	 1032066.44997 	 7025983.51395 	    5.45066 	    4.01745 	   12.13414 	   16.92121 	    0.00381 	    0.00030 	    0.00006 	    0.00102 	    0.00008 	    0.00280 	    0.20745 	    0.00000 	    0.00244 	    0.74200 	    0.99173 	    0.25197 	   -4.68116 	   -7.84696
266916	2	1	strip_RLOF_MS	   28.32913	   20.21726	    1.66666	    5.51978 	    4.78063 	    4.54691 	    5.72771 	    4.76122 	    0.68035 	    0.43775 	    0.00000 	    0.55642 	    5.72701 	    4.76150 	   11.26521 	    0.00000 	    0.82585 	    0.81005 	 2344284.87513 	 3945081.59994 	    3.98100 	    4.12160 	   12.53097 	   20.13427 	    0.00256 	    0.00030 	    0.00018 	    0.00102 	    0.00130 	    0.00280 	    1.26668 	    0.00000 	    0.52322 	    0.74200 	    0.47082 	    0.25197 	   -5.22038 	   -7.56259
278627	2	1	strip_RLOF_HG	   29.70075	   17.95746	   37.26010	   77.10297 	    5.03899 	    4.51254 	    5.75436 	    4.71776 	    0.12259 	    0.57485 	    0.00000 	    0.41933 	    5.75247 	    4.71810 	   12.04908 	    0.00000 	    0.32246 	    0.85706 	 1241679.45131 	 7010398.04591 	    4.99754 	    3.97555 	   12.32891 	   17.86483 	    0.00377 	    0.00030 	    0.00004 	    0.00102 	    0.00015 	    0.00280 	   -1.16766 	    0.00000 	    0.37765 	    0.74200 	    0.61651 	    0.25197 	   -5.01771 	   -7.67634
282096	2	1	strip_RLOF_HG	   27.91560	   15.33118	   63.97291	  106.25144 	    4.44819 	    4.49565 	    5.55766 	    4.47717 	    0.87358 	    0.49268 	    0.00000 	    0.50149 	    5.55876 	    4.47748 	   10.77500 	    0.00000 	    1.40572 	    0.77053 	 2662152.44642 	 7026409.40164 	    2.81630 	    4.08094 	   12.56063 	   15.29562 	    0.00205 	    0.00030 	    0.00025 	    0.00102 	    0.00177 	    0.00280 	    2.87710 	    0.00000 	    0.58696 	    0.74200 	    0.40703 	    0.25197 	   -5.52436 	   -8.16810
288995	2	1	strip_RLOF_MS	   28.57799	   25.99330	   10.33223	   45.21015 	    4.85172 	    4.56855 	    5.67885 	    5.09970 	    0.57038 	    0.55693 	    0.00000 	    0.43724 	    5.67907 	    5.10002 	   11.47773 	    0.00000 	    0.65925 	    0.93600 	 2149873.74564 	 4380561.11459 	    4.31646 	    3.97435 	   12.51219 	   25.64317 	    0.00273 	    0.00030 	    0.00015 	    0.00102 	    0.00115 	    0.00280 	    0.05893 	    0.00000 	    0.51490 	    0.74200 	    0.47916 	    0.25197 	   -5.27401 	   -6.91631
296483	2	1	strip_RLOF_MS	   28.11800	   23.03808	   10.58225	   41.73629 	    4.63303 	    4.56154 	    5.70626 	    4.93420 	    0.77533 	    0.48818 	    0.00000 	    0.50599 	    5.70635 	    4.93450 	   11.01570 	    0.00000 	    1.11033 	    0.86727 	 2507383.99195 	 4111420.76299 	    3.41036 	    4.06199 	   12.55464 	   22.86281 	    0.00233 	    0.00030 	    0.00021 	    0.00102 	    0.00151 	    0.00280 	    2.77016 	    0.00000 	    0.55611 	    0.74200 	    0.43790 	    0.25197 	   -5.30196 	   -7.22634
321864	2	1	strip_RLOF_HG	   28.92097	   15.19563	   97.52174	  139.07764 	    4.88909 	    4.49451 	    5.67536 	    4.46416 	    0.41634 	    0.48880 	    0.00000 	    0.50537 	    5.67559 	    4.46448 	   11.69067 	    0.00000 	    0.58276 	    0.76632 	 1877887.92447 	 7022330.80359 	    4.47290 	    4.08564 	   12.48851 	   15.16223 	    0.00305 	    0.00030 	    0.00005 	    0.00102 	    0.00095 	    0.00280 	   -0.61536 	    0.00000 	    0.50093 	    0.74200 	    0.49314 	    0.25197 	   -5.27284 	   -8.19539
361968	2	1	strip_RLOF_MS	   29.65276	   27.31956	    2.02337	    8.69068 	    5.01380 	    4.56622 	    5.74931 	    5.17666 	    0.13782 	    0.60345 	    0.00000 	    0.39072 	    5.74774 	    5.17701 	   12.02706 	    0.00000 	    0.37031 	    0.97915 	 1281503.11595 	 4601560.43928 	    4.90198 	    3.90823 	   12.34859 	   26.83852 	    0.00372 	    0.00030 	    0.00004 	    0.00102 	    0.00021 	    0.00280 	   -0.94226 	    0.00000 	    0.41495 	    0.74200 	    0.57920 	    0.25197 	   -5.06258 	   -6.77751
369228	2	1	strip_RLOF_MS	   28.86787	   21.84054	    2.73397	    9.58245 	    4.88204 	    4.55520 	    5.67242 	    4.86964 	    0.44040 	    0.47524 	    0.00000 	    0.51893 	    5.67286 	    4.86994 	   11.64748 	    0.00000 	    0.59539 	    0.84768 	 1920273.31658 	 4178097.69803 	    4.44711 	    4.07878 	   12.49277 	   21.70430 	    0.00296 	    0.00030 	    0.00009 	    0.00102 	    0.00099 	    0.00280 	   -1.24407 	    0.00000 	    0.51300 	    0.74200 	    0.48107 	    0.25197 	   -5.27965 	   -7.35044
371028	2	1	strip_RLOF_HG	   29.94638	   24.55461	   63.04611	  248.04040 	    5.15680 	    4.47972 	    5.76877 	    5.19740 	    0.05450 	    0.83042 	    0.00000 	    0.16375 	    5.76368 	    5.19791 	   12.13910 	    0.00000 	    0.09405 	    1.16252 	 1036257.62389 	 7001654.98862 	    5.44899 	    3.49285 	   12.13910 	   23.98821 	    0.00381 	    0.00030 	    0.00006 	    0.00102 	    0.00008 	    0.00280 	    0.27201 	    0.00000 	    0.00366 	    0.74200 	    0.99051 	    0.25197 	   -4.68208 	   -6.89755
371833	2	1	strip_RLOF_HG	   28.64342	   12.88606	  106.36593	   91.27862 	    4.86350 	    4.46913 	    5.67300 	    4.21510 	    0.54136 	    0.42486 	    0.00000 	    0.56930 	    5.67333 	    4.21539 	   11.51877 	    0.00000 	    0.63277 	    0.69255 	 2098379.45560 	 7028751.71489 	    4.37009 	    4.16198 	   12.50828 	   12.87402 	    0.00280 	    0.00030 	    0.00014 	    0.00102 	    0.00108 	    0.00280 	    0.59299 	    0.00000 	    0.49826 	    0.74200 	    0.49581 	    0.25197 	   -5.26986 	   -8.74005
398500	2	1	strip_RLOF_HG	   28.06781	   11.22936	   26.26195	   14.43430 	    4.58692 	    4.44480 	    5.67357 	    4.00926 	    0.79830 	    0.38429 	    0.00000 	    0.60987 	    5.67385 	    4.00955 	   10.94685 	    0.00000 	    1.18620 	    0.63829 	 2546000.05903 	 7019485.23110 	    3.25803 	    4.21100 	   12.55838 	   11.22093 	    0.00225 	    0.00030 	    0.00022 	    0.00102 	    0.00159 	    0.00280 	   -0.35380 	    0.00000 	    0.57858 	    0.74200 	    0.41543 	    0.25197 	   -5.36794 	   -9.21436
417423	2	1	strip_RLOF_HG	   29.29387	   27.01201	   16.35765	   79.49650 	    4.92661 	    4.40500 	    5.70944 	    5.34833 	    0.26292 	    0.94822 	    0.00000 	    0.04596 	    5.70919 	    5.34870 	   11.85664 	    0.00000 	    0.52476 	    1.38743 	 1576653.14957 	 7004046.14364 	    4.59189 	    3.08010 	   12.43988 	   26.13091 	    0.00330 	    0.00030 	    0.00003 	    0.00102 	    0.00070 	    0.00280 	   -0.19783 	    0.00000 	    0.46873 	    0.74200 	    0.52536 	    0.25197 	   -5.18373 	   -6.94064
424152	2	1	strip_RLOF_HG	   28.28617	   22.51289	   23.79233	   92.92693 	    4.76135 	    4.50688 	    5.73531 	    5.06180 	    0.69824 	    0.74232 	    0.00000 	    0.25185 	    5.73471 	    5.06224 	   11.20920 	    0.00000 	    0.86821 	    1.04040 	 2377744.83090 	 7006784.19005 	    3.89592 	    3.70230 	   12.53485 	   22.15301 	    0.00254 	    0.00030 	    0.00018 	    0.00102 	    0.00131 	    0.00280 	    1.78071 	    0.00000 	    0.51221 	    0.74200 	    0.48183 	    0.25197 	   -5.20113 	   -7.06029
441115	2	1	strip_RLOF_HG	   29.17225	   27.04211	   15.54893	   76.44977 	    4.90710 	    4.40373 	    5.69620 	    5.35021 	    0.31071 	    0.94974 	    0.00000 	    0.04443 	    5.69599 	    5.35056 	   11.81556 	    0.00000 	    0.55715 	    1.39090 	 1675499.26954 	 7002955.09627 	    4.52618 	    3.07362 	   12.45803 	   26.15724 	    0.00320 	    0.00030 	    0.00003 	    0.00102 	    0.00081 	    0.00280 	   -0.22114 	    0.00000 	    0.49425 	    0.74200 	    0.49983 	    0.25197 	   -5.22584 	   -6.94370
474368	2	1	strip_RLOF_HG	   29.00413	   13.88447	   92.73395	   98.17120 	    4.89888 	    4.48127 	    5.68114 	    4.32790 	    0.37979 	    0.45178 	    0.00000 	    0.54239 	    5.68133 	    4.32820 	   11.72306 	    0.00000 	    0.56606 	    0.72467 	 1811176.45701 	 7031356.16862 	    4.50704 	    4.13006 	   12.48011 	   13.86662 	    0.00315 	    0.00030 	    0.00003 	    0.00102 	    0.00087 	    0.00280 	    1.68604 	    0.00000 	    0.46701 	    0.74200 	    0.52706 	    0.25197 	   -5.21901 	   -8.48932
495435	2	1	strip_RLOF_HG	   29.92619	   18.76341	   16.90528	   38.09271 	    5.15422 	    4.51497 	    5.76822 	    4.78366 	    0.05989 	    0.60189 	    0.00000 	    0.39228 	    5.76345 	    4.78402 	   12.16225 	    0.00000 	    0.09893 	    0.88515 	 1053139.30884 	 7018790.19756 	    5.44006 	    3.93759 	   12.16225 	   18.64028 	    0.00382 	    0.00030 	    0.00005 	    0.00102 	    0.00008 	    0.00280 	    0.42902 	    0.00000 	    0.01171 	    0.74200 	    0.98246 	    0.25197 	   -4.68890 	   -7.54888
