#
#     Data from population synthesis for run4
#
# By Ylva Gotberg, 2023-10-03
#
# Initial conditions:
#   Using the single star models from /home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006_single_star/ to determine the radii of donors at different evolutionary stages
#   This means that we assume metallicity, Z=0.006
#   Using the lifetimes of stars from single star models in/home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006_single_star/
#   IMF: Kroupa, M_min = 0.1 Msun, M_max = 100.0 Msun 
# We assume the star-formation type: starburst, with a total mass of stars of 1000000.0 Msun
# This file contains the information about the stars that are present in the population after 50000000.0 years
#   fbin:moe
#   q distribution: flat, 0.1 < q < 1.0
#   P distribution: Sana+12 for M1>15 Msun and Opik24 for M1<15 Msun
#
# Physical assumptions:
#   Critical mass ratio for the donor main sequence, q_crit_MS=0.65
#   Critical mass ratio for the donor Hertzsprung gap, q_crit_HG=0.4
#   Using the alpha-prescription for common envelope evolution
#   alpha_CE = 1.0, lambda_CE = 0.5
#   Using the binary star models from /home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006/ to determine the masses and radii of stripped stars
#   Stripped stars can only be formed from donor stars with 2.0 < M1init/Msun < 100.0
#   Actually, we assume that binary interaction only can occur in the above mass range.
#   For stripped stars we set the total lifetime to tau_MS+tau_strip, where the duration of the stripped phases (tau_strip) come from the binary models in/home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006/
#   Mass transfer efficiency is set to beta_MS = 1.0, beta_HG = 0.0, beta_HG_CEE = 0.0
#   For mergers, we assume that their final mass is M1init+M2init
#   The final period is set by the treatment of angular momentum during interaction, we ignore the effect of wind mass loss on the period.
#   We use the isotropic_reemission setting for the treatment of angular momentum.
#   For common envelope, the period is set in the alpha prescription
#   Rejuvenation of mass gainers and MSMS mergers is set by Tout97
#   HGMS mergers are not rejuvenated, but their lifetimes are adapted to the new mass
#
# Even though the full population synthesis accounts for the full mass range from 0.1 to 100.0 Msun, 
# I will only keep the stars with initial masses (Minit or M1init) between 2.0 and 100.0 Msun.
# I am ignoring single stars that died and binaries in which at least the primary died.
# I show dead secondaries as long as the primary is still alive
# For the star state: 1 - main-sequence star, 2 - stripped star, 3 - post main-sequence star, 4 - compact object, 51 - merger product in MS stage.
# In this output, we only output the stripped star systems.
#
# Star_ID 	 Star_state_m1 	 Star_state_m2 	 Evolution 	 M1init 	 M2init 	 Pinit 	 Pcurrent 	 log_Teff_1 	 log_Teff_2 	 log_L_1 	 log_L_2 	 center_he4_1 	 center_he4_2 	 center_h1_1 	 center_h1_2 	 log_Lnuc_1 	 log_Lnuc_2 	 he_core_mass_1 	 he_core_mass_2 	 log_R_1 	 log_R_2 	 star_age_1 	 star_age_2 	 log_g_1 	 log_g_2 	 star_mass_1 	 star_mass_2 	 surface_n14_1 	 surface_n14_2 	 surface_c12_1 	 surface_c12_2 	 surface_o16_1 	 surface_o16_2 	 surf_avg_v_rot_1 	 surf_avg_v_rot_2 	 surface_h1_1 	 surface_h1_2 	 surface_he4_1 	 surface_he4_2 	 log_abs_mdot_1 	 log_abs_mdot_2
54120	2	1	strip_CEE_HG	    7.12077	    2.57032	  282.73395	    0.68043 	    4.69015 	    4.09929 	    3.82837 	    1.77570 	    0.91646 	    0.28882 	    0.00000 	    0.70516 	    3.82644 	    1.77611 	    1.73455 	    0.00000 	    0.05714 	    0.21254 	 48832716.26072 	 50603891.13744 	    4.61741 	    4.42281 	    1.97154 	    2.57357 	    0.00392 	    0.00006 	    0.00003 	    0.00022 	    0.00015 	    0.00042 	    5.98674 	    0.00000 	    0.29244 	    0.92650 	    0.70152 	    0.07268 	   -7.42368 	  -13.25228
55105	2	1	strip_RLOF_HG	    7.32624	    4.78830	    9.98166	   53.84551 	    4.76468 	    4.25021 	    3.56366 	    2.84824 	    0.19717 	    0.43428 	    0.00000 	    0.55987 	    3.56249 	    2.84855 	    1.88433 	    0.00000 	   -0.22427 	    0.44695 	 48628843.62240 	 50435948.34341 	    5.18959 	    4.22388 	    2.01097 	    4.79016 	    0.00389 	    0.00018 	    0.00003 	    0.00065 	    0.00015 	    0.00133 	    4.46693 	    0.00000 	    0.28385 	    0.81205 	    0.71016 	    0.18527 	   -7.76878 	  -10.68990
61257	2	1	strip_RLOF_HG	    7.27067	    5.32987	   10.67200	   77.49482 	    4.75488 	    4.27042 	    3.50283 	    3.05472 	    0.39755 	    0.50083 	    0.00000 	    0.49333 	    3.50290 	    3.05506 	    1.86214 	    0.00000 	   -0.23509 	    0.50979 	 48712427.00201 	 50350901.89267 	    5.20882 	    4.14474 	    2.00104 	    5.33102 	    0.00390 	    0.00022 	    0.00004 	    0.00078 	    0.00015 	    0.00187 	    4.74446 	    0.00000 	    0.28768 	    0.78607 	    0.70632 	    0.21013 	   -7.84869 	  -10.17208
79315	2	1	strip_RLOF_HG	    7.28087	    3.21991	   22.24701	   31.42206 	    4.75597 	    4.15769 	    3.51331 	    2.15243 	    0.35934 	    0.31592 	    0.00000 	    0.67814 	    3.51299 	    2.15277 	    1.86584 	    0.00000 	   -0.23203 	    0.28411 	 48701765.76278 	 50295699.28236 	    5.20317 	    4.37727 	    2.00299 	    3.22106 	    0.00384 	    0.00011 	    0.00003 	    0.00046 	    0.00015 	    0.00076 	    4.52622 	    0.00000 	    0.29571 	    0.86258 	    0.69837 	    0.13582 	   -7.85057 	  -12.23092
109556	2	1	strip_RLOF_HG	    7.14664	    3.19170	   21.33632	   31.87169 	    4.74678 	    4.15536 	    3.54048 	    2.13722 	    0.83715 	    0.31479 	    0.00000 	    0.67928 	    3.54037 	    2.13756 	    1.78906 	    0.00000 	   -0.20007 	    0.28114 	 48821343.58192 	 50588253.93674 	    5.13233 	    4.37923 	    1.97354 	    3.19237 	    0.00390 	    0.00012 	    0.00003 	    0.00048 	    0.00015 	    0.00084 	    6.08188 	    0.00000 	    0.29366 	    0.85896 	    0.70033 	    0.13926 	   -7.79731 	  -12.23401
122388	2	1	strip_RLOF_HG	    7.18922	    5.40332	   93.65925	  728.55226 	    4.74972 	    4.27275 	    3.45447 	    3.08311 	    0.69093 	    0.51154 	    0.00000 	    0.48262 	    3.45511 	    3.08345 	    1.82328 	    0.00000 	   -0.24894 	    0.51932 	 48798531.57773 	 50184842.41858 	    5.23224 	    4.13182 	    1.98286 	    5.40427 	    0.00377 	    0.00023 	    0.00003 	    0.00080 	    0.00015 	    0.00197 	    5.59647 	    0.00000 	    0.31153 	    0.78272 	    0.68266 	    0.21327 	   -7.94194 	  -10.10148
124963	2	1	strip_RLOF_MS	    7.32853	    5.80059	    0.71328	    6.22166 	    4.76528 	    4.29541 	    3.56642 	    3.14287 	    0.18886 	    0.45060 	    0.00000 	    0.54356 	    3.56537 	    3.14318 	    1.88514 	    0.00000 	   -0.22410 	    0.50387 	 48625596.92725 	 35485426.81682 	    5.18933 	    4.19290 	    2.01131 	    5.79794 	    0.00387 	    0.00027 	    0.00003 	    0.00092 	    0.00015 	    0.00241 	    4.44313 	    0.00000 	    0.28607 	    0.75999 	    0.70797 	    0.23493 	   -7.76556 	   -9.92387
129714	2	1	strip_RLOF_HG	    7.09853	    3.97951	   87.47186	  307.45070 	    4.39012 	    4.20905 	    4.05706 	    2.51354 	    0.97257 	    0.36180 	    0.00000 	    0.63232 	    4.05330 	    2.51384 	    1.59786 	    0.00000 	    0.77155 	    0.36193 	 48838549.45009 	 50188440.95238 	    3.19015 	    4.31323 	    1.97882 	    3.97627 	    0.00393 	    0.00015 	    0.00003 	    0.00058 	    0.00016 	    0.00105 	    2.22212 	    0.00000 	    0.29779 	    0.83096 	    0.69616 	    0.16687 	   -7.13892 	  -11.43271
130149	2	1	strip_RLOF_HG	    7.29819	    3.38718	    4.42029	    7.62326 	    4.75794 	    4.17039 	    3.53018 	    2.23868 	    0.30095 	    0.32479 	    0.00000 	    0.66929 	    3.53084 	    2.23899 	    1.87351 	    0.00000 	   -0.22753 	    0.30183 	 48675181.19354 	 50359685.25173 	    5.19496 	    4.36392 	    2.00627 	    3.38927 	    0.00389 	    0.00013 	    0.00004 	    0.00052 	    0.00015 	    0.00088 	    4.63093 	    0.00000 	    0.28649 	    0.85147 	    0.70752 	    0.14669 	   -7.81522 	  -12.05739
160404	2	1	strip_RLOF_HG	    7.32168	    5.54958	    5.79743	   45.16672 	    4.76353 	    4.27661 	    3.55832 	    3.13645 	    0.21310 	    0.53315 	    0.00000 	    0.46101 	    3.55729 	    3.13679 	    1.88266 	    0.00000 	   -0.22463 	    0.53827 	 48638708.58206 	 50227960.49954 	    5.19014 	    4.10525 	    2.01022 	    5.54885 	    0.00391 	    0.00025 	    0.00004 	    0.00086 	    0.00015 	    0.00218 	    4.49142 	    0.00000 	    0.28118 	    0.77305 	    0.71280 	    0.22244 	   -7.76929 	   -9.96352
165558	2	1	strip_RLOF_HG	    7.11514	    3.31259	   12.58174	   22.41696 	    4.64770 	    4.16508 	    3.90305 	    2.20254 	    0.93172 	    0.32094 	    0.00000 	    0.67313 	    3.90082 	    2.20287 	    1.71110 	    0.00000 	    0.17938 	    0.29436 	 48833569.99724 	 50078166.39677 	    4.37310 	    4.36957 	    1.97246 	    3.31502 	    0.00392 	    0.00011 	    0.00003 	    0.00044 	    0.00015 	    0.00067 	    5.58737 	    0.00000 	    0.29325 	    0.86454 	    0.70070 	    0.13404 	   -7.32931 	  -12.08223
177066	2	1	strip_RLOF_HG	    7.31214	    5.61268	   39.23467	  314.83773 	    4.76122 	    4.27797 	    3.54689 	    3.15935 	    0.24895 	    0.54343 	    0.00000 	    0.45073 	    3.54617 	    3.15971 	    1.87852 	    0.00000 	   -0.22574 	    0.54700 	 48652469.63320 	 50367007.20668 	    5.19197 	    4.09248 	    2.00869 	    5.61092 	    0.00389 	    0.00026 	    0.00004 	    0.00089 	    0.00015 	    0.00229 	    4.41029 	    0.00000 	    0.28440 	    0.76800 	    0.70960 	    0.22723 	   -7.78921 	   -9.89702
181768	2	1	strip_RLOF_MS	    7.36232	    6.65997	    0.80739	    8.26610 	    4.77934 	    4.31686 	    3.60832 	    3.41998 	    0.08248 	    0.55935 	    0.00000 	    0.43482 	    3.60491 	    3.42034 	    1.89864 	    0.00000 	   -0.23126 	    0.59952 	 48565709.52450 	 36113163.23770 	    5.20485 	    4.06195 	    2.01595 	    6.65431 	    0.00391 	    0.00030 	    0.00003 	    0.00102 	    0.00015 	    0.00280 	    4.44294 	    0.00000 	    0.27392 	    0.74200 	    0.72006 	    0.25197 	   -7.69703 	   -9.31098
183537	2	1	strip_RLOF_HG	    7.36252	    5.36396	   26.98793	  190.82344 	    4.77935 	    4.27150 	    3.60837 	    3.06792 	    0.08248 	    0.50585 	    0.00000 	    0.48831 	    3.60496 	    3.06826 	    1.89871 	    0.00000 	   -0.23125 	    0.51422 	 48562710.86185 	 50296397.15507 	    5.20484 	    4.13872 	    2.01603 	    5.36502 	    0.00391 	    0.00022 	    0.00003 	    0.00079 	    0.00015 	    0.00192 	    4.44256 	    0.00000 	    0.27392 	    0.78424 	    0.72006 	    0.21186 	   -7.69697 	  -10.13940
191412	2	1	strip_CEE_HG	    7.17474	    1.43901	  368.08085	    0.47657 	    4.74937 	    3.94739 	    3.46146 	    0.90348 	    0.74151 	    0.26207 	    0.00000 	    0.73172 	    3.46205 	    0.90327 	    1.81421 	    0.00000 	   -0.24476 	    0.08022 	 48808338.66826 	 34768314.64372 	    5.22308 	    4.46210 	    1.97947 	    1.43627 	    0.00381 	    0.00000 	    0.00003 	    0.00021 	    0.00015 	   -0.00030 	    5.78342 	    0.00000 	    0.30599 	    0.88232 	    0.68814 	    0.11776 	   -7.92293 	  -10.92484
196941	2	1	strip_CEE_HG	    7.37593	    2.23681	  362.84126	    0.74773 	    4.78898 	    4.06089 	    3.62692 	    1.54345 	    0.04617 	    0.27879 	    0.00000 	    0.71511 	    3.62132 	    1.54389 	    1.90412 	    0.00000 	   -0.24124 	    0.17319 	 48553755.18655 	 50392843.19892 	    5.22515 	    4.44117 	    2.01748 	    2.23821 	    0.00390 	    0.00001 	    0.00003 	    0.00002 	    0.00015 	    0.00006 	    4.19387 	    0.00000 	    0.27113 	    0.99203 	    0.72287 	    0.00787 	   -7.67112 	  -15.62650
199301	2	1	strip_CEE_HG	    7.30904	    1.77985	  639.96140	    1.03762 	    4.76059 	    3.99737 	    3.54343 	    1.17796 	    0.25981 	    0.26785 	    0.00000 	    0.72596 	    3.54282 	    1.17816 	    1.87743 	    0.00000 	   -0.22621 	    0.11750 	 48659437.31569 	 46293567.98443 	    5.19278 	    4.45824 	    2.00814 	    1.77877 	    0.00389 	    0.00001 	    0.00004 	    0.00009 	    0.00015 	    0.00001 	    4.57285 	    0.00000 	    0.28445 	    0.93912 	    0.70955 	    0.06076 	   -7.79326 	  -11.58760
201497	2	-1	strip_CEE_HG	    7.32892	    7.01687	  219.44962	    1.38425 	    4.76543 	    4.23314 	    3.56707 	    3.72251 	    0.18680 	    0.94320 	    0.00000 	    0.05097 	    3.56603 	    3.72291 	    1.88528 	    0.00000 	   -0.22407 	    0.91823 	 48627416.73428 	 50383501.81579 	    5.18929 	    3.44508 	    2.01133 	    6.98525 	    0.00387 	    0.00030 	    0.00003 	    0.00102 	    0.00015 	    0.00280 	    4.43009 	    0.00000 	    0.28627 	    0.74200 	    0.70777 	    0.25197 	   -7.76608 	   -8.75885
207252	2	1	strip_RLOF_HG	    7.20448	    4.12704	   15.20077	   56.53616 	    4.75012 	    4.21743 	    3.45609 	    2.57749 	    0.63724 	    0.37322 	    0.00000 	    0.62091 	    3.45672 	    2.57779 	    1.83115 	    0.00000 	   -0.24894 	    0.37715 	 48783371.52813 	 50332513.76448 	    5.23309 	    4.29856 	    1.98655 	    4.12422 	    0.00373 	    0.00014 	    0.00003 	    0.00054 	    0.00015 	    0.00096 	    5.21189 	    0.00000 	    0.31701 	    0.83546 	    0.67724 	    0.16257 	   -7.96089 	  -11.31110
220746	2	1	strip_CEE_HG	    7.18614	    4.12850	  236.12468	    0.90824 	    4.74964 	    4.21751 	    3.45512 	    2.57803 	    0.70171 	    0.37322 	    0.00000 	    0.62092 	    3.45575 	    2.57832 	    1.82155 	    0.00000 	   -0.24846 	    0.37724 	 48800724.24557 	 50294341.66007 	    5.23112 	    4.29853 	    1.98214 	    4.12571 	    0.00378 	    0.00014 	    0.00003 	    0.00054 	    0.00015 	    0.00096 	    5.64655 	    0.00000 	    0.31011 	    0.83548 	    0.68407 	    0.16256 	   -7.94283 	  -11.31020
222901	2	1	strip_RLOF_HG	    7.09578	    3.55599	    5.64337	   13.41730 	    4.30023 	    4.18225 	    4.07553 	    2.32095 	    0.97878 	    0.33436 	    0.00000 	    0.65973 	    4.07117 	    2.32126 	    1.56685 	    0.00000 	    0.96056 	    0.31923 	 48837485.96215 	 50374994.76494 	    2.81249 	    4.35013 	    1.98051 	    3.55731 	    0.00393 	    0.00013 	    0.00003 	    0.00051 	    0.00016 	    0.00085 	    1.69243 	    0.00000 	    0.29883 	    0.84963 	    0.69512 	    0.14858 	   -7.11662 	  -11.83999
225274	2	1	strip_RLOF_MS	    7.22903	    5.14991	    1.45873	   11.22643 	    4.75143 	    4.27255 	    3.46855 	    2.91589 	    0.54818 	    0.37770 	    0.00000 	    0.61644 	    3.46874 	    2.91618 	    1.84390 	    0.00000 	   -0.24532 	    0.43611 	 48762164.64231 	 31493816.48786 	    5.22720 	    4.27713 	    1.99229 	    5.15217 	    0.00385 	    0.00018 	    0.00003 	    0.00066 	    0.00015 	    0.00139 	    5.02632 	    0.00000 	    0.29686 	    0.80681 	    0.69721 	    0.19044 	   -7.90905 	  -10.55161
226156	2	1	strip_CEE_HG	    7.22726	    1.63862	  425.44921	    0.63339 	    4.75120 	    3.97696 	    3.46702 	    1.06411 	    0.55502 	    0.26497 	    0.00000 	    0.72882 	    3.46752 	    1.06413 	    1.84262 	    0.00000 	   -0.24563 	    0.10140 	 48763249.44286 	 41048890.91316 	    5.22773 	    4.46115 	    1.99191 	    1.63686 	    0.00384 	    0.00001 	    0.00003 	    0.00016 	    0.00015 	   -0.00006 	    5.07898 	    0.00000 	    0.29876 	    0.90813 	    0.69533 	    0.09175 	   -7.91342 	  -11.19741
233708	2	1	strip_RLOF_HG	    7.30451	    5.77917	   14.70098	  126.16555 	    4.75963 	    4.28119 	    3.53809 	    3.22033 	    0.27758 	    0.57152 	    0.00000 	    0.42264 	    3.53760 	    3.22070 	    1.87579 	    0.00000 	   -0.22695 	    0.57105 	 48664118.47813 	 50430594.57847 	    5.19408 	    4.05678 	    2.00740 	    5.77454 	    0.00387 	    0.00028 	    0.00003 	    0.00095 	    0.00015 	    0.00254 	    4.49756 	    0.00000 	    0.28951 	    0.75646 	    0.70453 	    0.23816 	   -7.80860 	   -9.74367
245790	2	1	strip_RLOF_HG	    7.31953	    3.84085	  161.75897	  442.71856 	    4.76294 	    4.20049 	    3.55556 	    2.45175 	    0.22171 	    0.35243 	    0.00000 	    0.64168 	    3.55463 	    2.45205 	    1.88190 	    0.00000 	   -0.22483 	    0.34815 	 48639718.25525 	 50544520.18393 	    5.19047 	    4.32530 	    2.00993 	    3.83936 	    0.00391 	    0.00012 	    0.00004 	    0.00048 	    0.00015 	    0.00075 	    3.99671 	    0.00000 	    0.28141 	    0.85155 	    0.71257 	    0.14688 	   -7.77673 	  -11.66699
246569	2	1	strip_RLOF_HG	    7.18215	    2.90992	    7.46741	    7.16953 	    4.74954 	    4.13174 	    3.45653 	    1.98084 	    0.71566 	    0.30167 	    0.00000 	    0.69235 	    3.45716 	    1.98121 	    1.81910 	    0.00000 	   -0.24755 	    0.25020 	 48803360.48617 	 50371205.65189 	    5.22908 	    4.40074 	    1.98120 	    2.90858 	    0.00379 	    0.00012 	    0.00003 	    0.00047 	    0.00015 	    0.00089 	    5.65192 	    0.00000 	    0.30884 	    0.86392 	    0.68532 	    0.13425 	   -7.93839 	  -12.54710
247576	2	1	strip_RLOF_HG	    7.17347	    4.63050	    7.88418	   41.91743 	    4.74935 	    4.24316 	    3.46301 	    2.78592 	    0.74691 	    0.41791 	    0.00000 	    0.57624 	    3.46360 	    2.78622 	    1.81329 	    0.00000 	   -0.24393 	    0.42990 	 48805471.20720 	 50449500.83779 	    5.22137 	    4.24338 	    1.97922 	    4.63229 	    0.00381 	    0.00016 	    0.00003 	    0.00060 	    0.00015 	    0.00116 	    5.83614 	    0.00000 	    0.30512 	    0.82182 	    0.68901 	    0.17584 	   -7.91901 	  -10.85617
