#
#     Data from population synthesis for run4
#
# By Ylva Gotberg, 2023-10-03
#
# Initial conditions:
#   Using the single star models from /home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006_single_star/ to determine the radii of donors at different evolutionary stages
#   This means that we assume metallicity, Z=0.006
#   Using the lifetimes of stars from single star models in/home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006_single_star/
#   IMF: Kroupa, M_min = 0.1 Msun, M_max = 100.0 Msun 
# We assume the star-formation type: starburst, with a total mass of stars of 1000000.0 Msun
# This file contains the information about the stars that are present in the population after 10000000.0 years
#   fbin:moe
#   q distribution: flat, 0.1 < q < 1.0
#   P distribution: Sana+12 for M1>15 Msun and Opik24 for M1<15 Msun
#
# Physical assumptions:
#   Critical mass ratio for the donor main sequence, q_crit_MS=0.65
#   Critical mass ratio for the donor Hertzsprung gap, q_crit_HG=0.4
#   Using the alpha-prescription for common envelope evolution
#   alpha_CE = 1.0, lambda_CE = 0.5
#   Using the binary star models from /home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006/ to determine the masses and radii of stripped stars
#   Stripped stars can only be formed from donor stars with 2.0 < M1init/Msun < 100.0
#   Actually, we assume that binary interaction only can occur in the above mass range.
#   For stripped stars we set the total lifetime to tau_MS+tau_strip, where the duration of the stripped phases (tau_strip) come from the binary models in/home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006/
#   Mass transfer efficiency is set to beta_MS = 1.0, beta_HG = 0.0, beta_HG_CEE = 0.0
#   For mergers, we assume that their final mass is M1init+M2init
#   The final period is set by the treatment of angular momentum during interaction, we ignore the effect of wind mass loss on the period.
#   We use the isotropic_reemission setting for the treatment of angular momentum.
#   For common envelope, the period is set in the alpha prescription
#   Rejuvenation of mass gainers and MSMS mergers is set by Tout97
#   HGMS mergers are not rejuvenated, but their lifetimes are adapted to the new mass
#
# Even though the full population synthesis accounts for the full mass range from 0.1 to 100.0 Msun, 
# I will only keep the stars with initial masses (Minit or M1init) between 2.0 and 100.0 Msun.
# I am ignoring single stars that died and binaries in which at least the primary died.
# I show dead secondaries as long as the primary is still alive
# For the star state: 1 - main-sequence star, 2 - stripped star, 3 - post main-sequence star, 4 - compact object, 51 - merger product in MS stage.
# In this output, we only output the stripped star systems.
#
# Star_ID 	 Star_state_m1 	 Star_state_m2 	 Evolution 	 M1init 	 M2init 	 Pinit 	 Pcurrent 	 log_Teff_1 	 log_Teff_2 	 log_L_1 	 log_L_2 	 center_he4_1 	 center_he4_2 	 center_h1_1 	 center_h1_2 	 log_Lnuc_1 	 log_Lnuc_2 	 he_core_mass_1 	 he_core_mass_2 	 log_R_1 	 log_R_2 	 star_age_1 	 star_age_2 	 log_g_1 	 log_g_2 	 star_mass_1 	 star_mass_2 	 surface_n14_1 	 surface_n14_2 	 surface_c12_1 	 surface_c12_2 	 surface_o16_1 	 surface_o16_2 	 surf_avg_v_rot_1 	 surf_avg_v_rot_2 	 surface_h1_1 	 surface_h1_2 	 surface_he4_1 	 surface_he4_2 	 log_abs_mdot_1 	 log_abs_mdot_2
105911	2	1	strip_RLOF_HG	   20.45145	    9.97714	   24.99428	   35.92380 	    4.93353 	    4.41942 	    5.08948 	    3.87357 	    0.37834 	    0.41023 	    0.00000 	    0.58394 	    5.08945 	    3.87386 	    7.80285 	    0.00000 	    0.20094 	    0.62121 	 9435391.08105 	 10010809.17358 	    4.96045 	    4.19411 	    8.22183 	    9.96968 	    0.00361 	    0.00030 	    0.00003 	    0.00102 	    0.00035 	    0.00280 	    1.66592 	    0.00000 	    0.31629 	    0.74200 	    0.67785 	    0.25197 	   -5.83647 	   -9.56374
134624	2	1	strip_RLOF_MS	   20.46587	   20.09799	    1.90194	   12.89381 	    4.93488 	    4.52536 	    5.09168 	    4.86168 	    0.36768 	    0.60339 	    0.00000 	    0.39078 	    5.09152 	    4.86203 	    7.81225 	    0.00000 	    0.19933 	    0.90339 	 9428886.81012 	 6445228.28447 	    4.96364 	    3.93072 	    8.21977 	   19.93473 	    0.00361 	    0.00030 	    0.00003 	    0.00102 	    0.00034 	    0.00280 	    1.57753 	    0.00000 	    0.31362 	    0.74200 	    0.68052 	    0.25197 	   -5.82914 	   -7.38769
138109	2	1	strip_RLOF_HG	   20.37157	   17.16400	 1183.84013	 7125.00477 	    4.92640 	    4.46168 	    5.07826 	    4.78698 	    0.43715 	    0.77127 	    0.00000 	    0.22290 	    5.07830 	    4.78746 	    7.76344 	    0.00000 	    0.20959 	    0.99338 	 9472023.33052 	 10040554.65359 	    4.94316 	    3.68195 	    8.23052 	   17.03464 	    0.00358 	    0.00030 	    0.00004 	    0.00102 	    0.00037 	    0.00280 	    1.18477 	    0.00000 	    0.32499 	    0.74200 	    0.66915 	    0.25197 	   -5.86247 	   -7.67179
144168	2	1	strip_RLOF_MS	   20.55725	   17.18599	    2.93700	   16.48363 	    4.94333 	    4.51391 	    5.10603 	    4.62090 	    0.30529 	    0.50604 	    0.00000 	    0.48813 	    5.10589 	    4.62121 	    7.85426 	    0.00000 	    0.18962 	    0.80588 	 9385875.18434 	 6253577.73457 	    4.98296 	    4.05924 	    8.20758 	   17.12517 	    0.00362 	    0.00030 	    0.00003 	    0.00102 	    0.00034 	    0.00280 	    0.28637 	    0.00000 	    0.32082 	    0.74200 	    0.67332 	    0.25197 	   -5.81800 	   -7.86094
153672	2	1	strip_RLOF_HG	   20.25999	   15.04615	  695.08842	 3270.91730 	    4.91717 	    4.47299 	    5.06677 	    4.55163 	    0.52044 	    0.63649 	    0.00000 	    0.35768 	    5.06704 	    4.55202 	    7.70320 	    0.00000 	    0.22229 	    0.85310 	 9522757.34182 	 10016717.11862 	    4.91754 	    3.90736 	    8.23830 	   14.99330 	    0.00351 	    0.00030 	    0.00007 	    0.00102 	    0.00039 	    0.00280 	    1.97843 	    0.00000 	    0.32910 	    0.74200 	    0.66503 	    0.25197 	   -5.87817 	   -8.07265
160518	2	1	strip_RLOF_MS	   20.85833	   13.70918	    1.42380	    5.76877 	    5.02965 	    4.48139 	    5.15385 	    4.28868 	    0.12013 	    0.41805 	    0.00000 	    0.57612 	    5.15167 	    4.28897 	    7.99037 	    0.00000 	    0.04088 	    0.70482 	 9242078.81708 	 6157424.80311 	    5.27786 	    4.16450 	    8.12571 	   13.69550 	    0.00381 	    0.00030 	    0.00004 	    0.00102 	    0.00012 	    0.00280 	    0.49223 	    0.00000 	    0.19314 	    0.74200 	    0.80102 	    0.25197 	   -5.63135 	   -8.56788
165243	2	1	strip_RLOF_HG	   20.45715	   10.80276	   18.50237	   34.77420 	    4.93417 	    4.43354 	    5.09036 	    3.99893 	    0.37397 	    0.43957 	    0.00000 	    0.55460 	    5.09028 	    3.99923 	    7.80824 	    0.00000 	    0.20009 	    0.65564 	 9432851.72250 	 10039467.92268 	    4.96214 	    4.15944 	    8.22100 	   10.79349 	    0.00361 	    0.00030 	    0.00003 	    0.00102 	    0.00035 	    0.00280 	    1.74114 	    0.00000 	    0.31470 	    0.74200 	    0.67943 	    0.25197 	   -5.83424 	   -9.26584
184312	2	1	strip_RLOF_HG	   20.42143	   11.22827	   43.12579	   92.22897 	    4.93130 	    4.44013 	    5.08509 	    4.06096 	    0.40025 	    0.45565 	    0.00000 	    0.53851 	    5.08518 	    4.06127 	    7.78700 	    0.00000 	    0.20320 	    0.67349 	 9449393.41858 	 10029258.73542 	    4.95594 	    4.14048 	    8.22514 	   11.21774 	    0.00361 	    0.00030 	    0.00003 	    0.00102 	    0.00035 	    0.00280 	    1.69752 	    0.00000 	    0.31522 	    0.74200 	    0.67892 	    0.25197 	   -5.83983 	   -9.12134
196320	2	1	strip_RLOF_HG	   19.99802	    8.64887	  113.46567	  104.84070 	    4.87156 	    4.39155 	    5.09304 	    3.64793 	    0.72058 	    0.36792 	    0.00000 	    0.62624 	    5.09299 	    3.64822 	    7.51001 	    0.00000 	    0.32666 	    0.56412 	 9636024.83173 	 10049068.55312 	    4.70830 	    4.24592 	    8.25502 	    8.64573 	    0.00342 	    0.00030 	    0.00009 	    0.00102 	    0.00047 	    0.00280 	    2.75267 	    0.00000 	    0.35011 	    0.74200 	    0.64402 	    0.25197 	   -5.86251 	   -9.58617
200397	2	1	strip_RLOF_MS	   21.09303	   18.84750	    2.92128	   17.18976 	    5.10206 	    4.51935 	    5.17810 	    4.77406 	    0.01608 	    0.57928 	    0.00000 	    0.41489 	    5.16557 	    4.77441 	    7.93707 	    0.00000 	   -0.09180 	    0.87160 	 9125737.09045 	 6666755.91085 	    5.53401 	    3.96677 	    7.93707 	   18.73092 	    0.00378 	    0.00030 	    0.00008 	    0.00102 	    0.00008 	    0.00280 	    0.75140 	    0.00000 	    0.00000 	    0.74200 	    0.99418 	    0.25197 	   -5.44206 	   -7.56049
210979	2	1	strip_CEE_HG	   19.99388	    3.06486	 1062.18148	    1.44896 	    4.87055 	    4.15303 	    5.09393 	    2.03971 	    0.72278 	    0.26338 	    0.00000 	    0.73053 	    5.09387 	    2.04051 	    7.50617 	    0.00000 	    0.32912 	    0.23705 	 9638341.00552 	 10040713.19332 	    4.70334 	    4.44960 	    8.25465 	    3.06343 	    0.00342 	    0.00016 	    0.00009 	    0.00058 	    0.00047 	    0.00111 	    2.73440 	    0.00000 	    0.34977 	    0.83236 	    0.64436 	    0.16535 	   -5.86101 	  -12.36490
229199	2	-3	strip_RLOF_HG	   20.82110	   20.03475	   73.10732	  537.57415 	    5.01016 	    3.55293 	    5.14845 	    5.15298 	    0.14111 	    0.75565 	    0.00000 	    0.00000 	    5.14667 	    5.15253 	    7.97383 	    7.36959 	    0.07715 	    2.99389 	 9259714.84574 	 9997262.01287 	    5.20601 	   -0.29080 	    8.14279 	   18.16264 	    0.00379 	    0.00099 	    0.00004 	    0.00074 	    0.00014 	    0.00236 	    0.52587 	    0.00000 	    0.23579 	    0.69417 	    0.75838 	    0.29982 	   -5.67777 	   -4.99716
234311	2	1	strip_RLOF_MS	   21.08767	   20.04470	    5.46392	   34.47695 	    5.10044 	    4.52100 	    5.17724 	    4.87187 	    0.01827 	    0.62475 	    0.00000 	    0.36942 	    5.16605 	    4.87224 	    7.94289 	    0.00000 	   -0.08901 	    0.91719 	 9128207.52082 	 6731070.46310 	    5.52872 	    3.90171 	    7.94289 	   19.87219 	    0.00378 	    0.00030 	    0.00008 	    0.00102 	    0.00008 	    0.00280 	    0.76151 	    0.00000 	    0.00000 	    0.74200 	    0.99418 	    0.25197 	   -5.44313 	   -7.37509
249714	2	1	strip_RLOF_HG	   20.96453	   15.67632	   68.20536	  313.77962 	    5.08038 	    4.47279 	    5.16522 	    4.62211 	    0.06809 	    0.67273 	    0.00000 	    0.32144 	    5.16125 	    4.62252 	    8.04300 	    0.00000 	   -0.05490 	    0.88874 	 9189923.30682 	 10037204.55515 	    5.46608 	    3.85314 	    8.05409 	   15.60513 	    0.00382 	    0.00030 	    0.00004 	    0.00102 	    0.00009 	    0.00280 	    0.69874 	    0.00000 	    0.01677 	    0.74200 	    0.97740 	    0.25197 	   -5.47110 	   -7.94139
286236	2	1	strip_RLOF_HG	   20.70563	   15.87591	  158.48182	  778.95541 	    4.97028 	    4.47228 	    5.13031 	    4.64484 	    0.20895 	    0.68510 	    0.00000 	    0.30907 	    5.12943 	    4.64526 	    7.92084 	    0.00000 	    0.14786 	    0.90112 	 9315435.54063 	 10036037.40448 	    5.06576 	    3.83379 	    8.17784 	   15.79831 	    0.00369 	    0.00030 	    0.00003 	    0.00102 	    0.00025 	    0.00280 	    0.81953 	    0.00000 	    0.29276 	    0.74200 	    0.70139 	    0.25197 	   -5.75794 	   -7.90035
287710	2	1	strip_RLOF_HG	   20.58554	   11.04981	   15.23048	   29.99367 	    4.94934 	    4.43760 	    5.11063 	    4.03604 	    0.28601 	    0.44868 	    0.00000 	    0.54549 	    5.11027 	    4.03635 	    7.86405 	    0.00000 	    0.17989 	    0.66607 	 9372516.61063 	 9995626.31476 	    5.00235 	    4.14863 	    8.20311 	   11.03987 	    0.00364 	    0.00030 	    0.00003 	    0.00102 	    0.00031 	    0.00280 	    1.00979 	    0.00000 	    0.30498 	    0.74200 	    0.68917 	    0.25197 	   -5.79705 	   -9.17825
289008	2	1	strip_RLOF_HG	   20.39948	   16.77952	  786.04465	 4515.52761 	    4.92954 	    4.46645 	    5.08199 	    4.74574 	    0.41620 	    0.74445 	    0.00000 	    0.24972 	    5.08196 	    4.74619 	    7.77693 	    0.00000 	    0.20517 	    0.96322 	 9459357.59524 	 10026792.49918 	    4.95200 	    3.73299 	    8.22773 	   16.66777 	    0.00360 	    0.00030 	    0.00003 	    0.00102 	    0.00036 	    0.00280 	    1.46500 	    0.00000 	    0.31867 	    0.74200 	    0.67546 	    0.25197 	   -5.85223 	   -7.73136
289595	2	1	strip_RLOF_HG	   20.09161	   18.41251	   81.62216	  578.63120 	    4.89731 	    4.43229 	    5.06985 	    4.92290 	    0.64690 	    0.86867 	    0.00000 	    0.12550 	    5.07012 	    4.92345 	    7.59491 	    0.00000 	    0.26356 	    1.12012 	 9597861.41177 	 10014659.90464 	    4.83453 	    3.45783 	    8.24627 	   18.21447 	    0.00346 	    0.00030 	    0.00008 	    0.00102 	    0.00044 	    0.00280 	    2.30721 	    0.00000 	    0.34164 	    0.74200 	    0.65249 	    0.25197 	   -5.88595 	   -7.53684
299747	2	1	strip_RLOF_HG	   19.76948	   13.25703	  138.28213	  527.85161 	    4.65490 	    4.46398 	    5.16758 	    4.33443 	    0.89784 	    0.54311 	    0.00000 	    0.45106 	    5.16664 	    4.33476 	    7.15626 	    0.00000 	    0.79724 	    0.76251 	 9727682.99145 	 10018700.78357 	    3.76786 	    4.03435 	    8.29194 	   13.23576 	    0.00329 	    0.00030 	    0.00010 	    0.00102 	    0.00060 	    0.00280 	    3.55795 	    0.00000 	    0.38587 	    0.74200 	    0.60825 	    0.25197 	   -5.80919 	   -8.51364
316452	2	1	strip_RLOF_HG	   19.96935	   18.68465	 1605.93016	 11864.24434 	    4.86017 	    4.42216 	    5.10305 	    4.95094 	    0.74240 	    0.89156 	    0.00000 	    0.10262 	    5.10282 	    4.95149 	    7.48363 	    0.00000 	    0.35445 	    1.15441 	 9647943.51875 	 10024225.83224 	    4.65274 	    3.39507 	    8.25808 	   18.46725 	    0.00342 	    0.00030 	    0.00009 	    0.00102 	    0.00048 	    0.00280 	    3.14972 	    0.00000 	    0.35049 	    0.74200 	    0.64364 	    0.25197 	   -5.85358 	   -7.53041
321599	2	1	strip_RLOF_HG	   20.18978	   11.59831	   17.34794	   42.79208 	    4.91060 	    4.44531 	    5.06399 	    4.11247 	    0.57294 	    0.46999 	    0.00000 	    0.52418 	    5.06430 	    4.11278 	    7.66170 	    0.00000 	    0.23405 	    0.68888 	 9554378.95872 	 10041789.87927 	    4.89384 	    4.12354 	    8.24191 	   11.58642 	    0.00349 	    0.00030 	    0.00007 	    0.00102 	    0.00042 	    0.00280 	    1.89969 	    0.00000 	    0.33552 	    0.74200 	    0.65862 	    0.25197 	   -5.89105 	   -9.00368
326130	2	1	strip_RLOF_MS	   20.24356	   20.06891	    7.76781	   53.91210 	    4.91589 	    4.52675 	    5.06574 	    4.85423 	    0.53269 	    0.59411 	    0.00000 	    0.40007 	    5.06602 	    4.85458 	    7.69274 	    0.00000 	    0.22435 	    0.89687 	 9530192.26842 	 6339471.41860 	    4.91339 	    3.94323 	    8.23924 	   19.91131 	    0.00351 	    0.00030 	    0.00007 	    0.00102 	    0.00040 	    0.00280 	    1.97294 	    0.00000 	    0.33019 	    0.74200 	    0.66395 	    0.25197 	   -5.88219 	   -7.39973
359069	2	1	strip_RLOF_HG	   20.20471	   18.96488	   45.37602	  332.38278 	    4.91215 	    4.40945 	    5.06418 	    4.98069 	    0.56185 	    0.91706 	    0.00000 	    0.07712 	    5.06449 	    4.98120 	    7.66968 	    0.00000 	    0.23104 	    1.19470 	 9547691.19424 	 10033750.37381 	    4.89990 	    3.32046 	    8.24121 	   18.72710 	    0.00349 	    0.00030 	    0.00007 	    0.00102 	    0.00041 	    0.00280 	    1.75333 	    0.00000 	    0.33374 	    0.74200 	    0.66039 	    0.25197 	   -5.88636 	   -7.53555
371621	2	1	strip_RLOF_HG	   19.96094	   19.26634	    8.22729	   63.90680 	    4.85575 	    4.39400 	    5.10617 	    5.01304 	    0.74921 	    0.94559 	    0.00000 	    0.04858 	    5.10601 	    5.01343 	    7.47266 	    0.00000 	    0.36485 	    1.24177 	 9651333.66733 	 10034238.32705 	    4.63196 	    3.23266 	    8.25916 	   19.00200 	    0.00340 	    0.00030 	    0.00009 	    0.00102 	    0.00049 	    0.00280 	    3.19256 	    0.00000 	    0.35505 	    0.74200 	    0.63908 	    0.25197 	   -5.85611 	   -7.01514
383628	2	1	strip_RLOF_HG	   20.13184	   17.42976	   14.29572	   91.64149 	    4.90322 	    4.45764 	    5.06570 	    4.81550 	    0.61676 	    0.79000 	    0.00000 	    0.20417 	    5.06599 	    4.81599 	    7.62377 	    0.00000 	    0.24967 	    1.01572 	 9580088.00694 	 10034023.84824 	    4.86243 	    3.64368 	    8.24442 	   17.28763 	    0.00347 	    0.00030 	    0.00008 	    0.00102 	    0.00043 	    0.00280 	    2.10399 	    0.00000 	    0.34012 	    0.74200 	    0.65402 	    0.25197 	   -5.88940 	   -7.63372
390132	2	1	strip_RLOF_MS	   20.42502	   16.00384	    2.86966	   14.99469 	    4.93149 	    4.50558 	    5.08556 	    4.51074 	    0.39780 	    0.46665 	    0.00000 	    0.52752 	    5.08553 	    4.51104 	    7.78864 	    0.00000 	    0.20307 	    0.76747 	 9447473.18320 	 6050408.53299 	    4.95622 	    4.10570 	    8.22511 	   15.96535 	    0.00361 	    0.00030 	    0.00003 	    0.00102 	    0.00035 	    0.00280 	    1.68641 	    0.00000 	    0.31542 	    0.74200 	    0.67871 	    0.25197 	   -5.83934 	   -8.08748
402943	2	1	strip_RLOF_MS	   20.58776	   19.29400	    7.41367	   47.39858 	    4.94977 	    4.52318 	    5.11108 	    4.79901 	    0.28421 	    0.57781 	    0.00000 	    0.41636 	    5.11079 	    4.79935 	    7.86507 	    0.00000 	    0.17926 	    0.87640 	 9371782.91211 	 6455618.27682 	    5.00356 	    3.96711 	    8.20222 	   19.16579 	    0.00365 	    0.00030 	    0.00003 	    0.00102 	    0.00031 	    0.00280 	    1.19960 	    0.00000 	    0.30447 	    0.74200 	    0.68967 	    0.25197 	   -5.79599 	   -7.50848
413198	2	1	strip_RLOF_HG	   20.14958	   19.62098	   29.30494	  228.25383 	    4.90537 	    4.37833 	    5.06469 	    5.05216 	    0.60322 	    0.98106 	    0.00000 	    0.01311 	    5.06497 	    5.05088 	    7.63649 	    0.00000 	    0.24486 	    1.29267 	 9572278.99465 	 10024170.71123 	    4.87209 	    3.13642 	    8.24359 	   19.24180 	    0.00347 	    0.00030 	    0.00008 	    0.00102 	    0.00043 	    0.00280 	    1.79614 	    0.00000 	    0.34070 	    0.74200 	    0.65343 	    0.25197 	   -5.89186 	   -6.25276
