#
#     Data from population synthesis for run4
#
# By Ylva Gotberg, 2023-10-03
#
# Initial conditions:
#   Using the single star models from /home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006_single_star/ to determine the radii of donors at different evolutionary stages
#   This means that we assume metallicity, Z=0.006
#   Using the lifetimes of stars from single star models in/home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006_single_star/
#   IMF: Kroupa, M_min = 0.1 Msun, M_max = 100.0 Msun 
# We assume the star-formation type: starburst, with a total mass of stars of 1000000.0 Msun
# This file contains the information about the stars that are present in the population after 30000000.0 years
#   fbin:moe
#   q distribution: flat, 0.1 < q < 1.0
#   P distribution: Sana+12 for M1>15 Msun and Opik24 for M1<15 Msun
#
# Physical assumptions:
#   Critical mass ratio for the donor main sequence, q_crit_MS=0.65
#   Critical mass ratio for the donor Hertzsprung gap, q_crit_HG=0.4
#   Using the alpha-prescription for common envelope evolution
#   alpha_CE = 1.0, lambda_CE = 0.5
#   Using the binary star models from /home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006/ to determine the masses and radii of stripped stars
#   Stripped stars can only be formed from donor stars with 2.0 < M1init/Msun < 100.0
#   Actually, we assume that binary interaction only can occur in the above mass range.
#   For stripped stars we set the total lifetime to tau_MS+tau_strip, where the duration of the stripped phases (tau_strip) come from the binary models in/home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006/
#   Mass transfer efficiency is set to beta_MS = 1.0, beta_HG = 0.0, beta_HG_CEE = 0.0
#   For mergers, we assume that their final mass is M1init+M2init
#   The final period is set by the treatment of angular momentum during interaction, we ignore the effect of wind mass loss on the period.
#   We use the isotropic_reemission setting for the treatment of angular momentum.
#   For common envelope, the period is set in the alpha prescription
#   Rejuvenation of mass gainers and MSMS mergers is set by Tout97
#   HGMS mergers are not rejuvenated, but their lifetimes are adapted to the new mass
#
# Even though the full population synthesis accounts for the full mass range from 0.1 to 100.0 Msun, 
# I will only keep the stars with initial masses (Minit or M1init) between 2.0 and 100.0 Msun.
# I am ignoring single stars that died and binaries in which at least the primary died.
# I show dead secondaries as long as the primary is still alive
# For the star state: 1 - main-sequence star, 2 - stripped star, 3 - post main-sequence star, 4 - compact object, 51 - merger product in MS stage.
# In this output, we only output the stripped star systems.
#
# Star_ID 	 Star_state_m1 	 Star_state_m2 	 Evolution 	 M1init 	 M2init 	 Pinit 	 Pcurrent 	 log_Teff_1 	 log_Teff_2 	 log_L_1 	 log_L_2 	 center_he4_1 	 center_he4_2 	 center_h1_1 	 center_h1_2 	 log_Lnuc_1 	 log_Lnuc_2 	 he_core_mass_1 	 he_core_mass_2 	 log_R_1 	 log_R_2 	 star_age_1 	 star_age_2 	 log_g_1 	 log_g_2 	 star_mass_1 	 star_mass_2 	 surface_n14_1 	 surface_n14_2 	 surface_c12_1 	 surface_c12_2 	 surface_o16_1 	 surface_o16_2 	 surf_avg_v_rot_1 	 surf_avg_v_rot_2 	 surface_h1_1 	 surface_h1_2 	 surface_he4_1 	 surface_he4_2 	 log_abs_mdot_1 	 log_abs_mdot_2
74887	2	1	strip_RLOF_HG	    9.46079	    6.01721	    9.81328	   39.08715 	    4.81609 	    4.30594 	    3.94345 	    3.18371 	    0.54922 	    0.43101 	    0.00000 	    0.56315 	    3.94383 	    3.18401 	    2.69219 	    0.00000 	   -0.13719 	    0.50324 	 29647689.02428 	 30021619.83016 	    5.17397 	    4.21041 	    2.90256 	    6.01240 	    0.00388 	    0.00030 	    0.00004 	    0.00101 	    0.00014 	    0.00278 	    3.74326 	    0.00000 	    0.28614 	    0.74306 	    0.70790 	    0.25097 	   -7.28077 	   -9.78998
77621	2	1	strip_CEE_HG	    9.67647	    3.15342	  252.15645	    0.68403 	    4.87803 	    4.15538 	    4.10624 	    2.09963 	    0.01737 	    0.28789 	    0.00000 	    0.70611 	    4.09377 	    2.10007 	    2.79125 	    0.00000 	   -0.17967 	    0.26232 	 29870805.03311 	 30313555.40151 	    5.26098 	    4.41149 	    2.91456 	    3.15346 	    0.00386 	    0.00012 	    0.00003 	    0.00046 	    0.00013 	    0.00078 	    1.63281 	    0.00000 	    0.25472 	    0.85779 	    0.73936 	    0.14059 	   -7.04022 	  -12.30954
83105	2	1	strip_RLOF_HG	    9.43934	    4.21085	  121.21842	  147.12917 	    4.81426 	    4.22642 	    3.93644 	    2.57282 	    0.60995 	    0.32428 	    0.00000 	    0.66982 	    3.93693 	    2.57315 	    2.67954 	    0.00000 	   -0.13704 	    0.35683 	 29620703.79963 	 30229307.72439 	    5.17318 	    4.34791 	    2.89936 	    4.20927 	    0.00385 	    0.00015 	    0.00004 	    0.00056 	    0.00014 	    0.00103 	    4.03655 	    0.00000 	    0.29293 	    0.83069 	    0.70115 	    0.16721 	   -7.29925 	  -11.33214
103790	2	1	strip_RLOF_HG	    9.54996	    6.14405	   30.56128	  124.48996 	    4.82619 	    4.30987 	    3.99905 	    3.22031 	    0.30149 	    0.44114 	    0.00000 	    0.55302 	    3.99876 	    3.22061 	    2.73537 	    0.00000 	   -0.12960 	    0.51367 	 29749260.14462 	 30132682.81276 	    5.16040 	    4.19836 	    2.91303 	    6.13957 	    0.00384 	    0.00030 	    0.00004 	    0.00102 	    0.00014 	    0.00280 	    2.61712 	    0.00000 	    0.27944 	    0.74200 	    0.71465 	    0.25197 	   -7.20673 	   -9.71311
112103	2	1	strip_RLOF_HG	    9.49558	    6.30345	  351.28490	 1560.87140 	    4.81931 	    4.31463 	    3.96136 	    3.26658 	    0.45354 	    0.45492 	    0.00000 	    0.53924 	    3.96107 	    3.26689 	    2.71000 	    0.00000 	   -0.13469 	    0.52729 	 29687881.64191 	 30256843.27550 	    5.16969 	    4.18208 	    2.90735 	    6.29956 	    0.00387 	    0.00030 	    0.00004 	    0.00102 	    0.00014 	    0.00280 	    3.22635 	    0.00000 	    0.28139 	    0.74200 	    0.71265 	    0.25197 	   -7.25346 	   -9.62023
117073	2	1	strip_RLOF_HG	    9.52932	    4.49572	   20.92659	   31.49689 	    4.82320 	    4.24219 	    3.98372 	    2.68446 	    0.35877 	    0.33754 	    0.00000 	    0.65658 	    3.98372 	    2.68477 	    2.72632 	    0.00000 	   -0.13129 	    0.38112 	 29725503.04701 	 30129558.28060 	    5.16348 	    4.32848 	    2.91119 	    4.49759 	    0.00386 	    0.00013 	    0.00004 	    0.00050 	    0.00014 	    0.00085 	    2.84038 	    0.00000 	    0.27952 	    0.84168 	    0.71454 	    0.15661 	   -7.22473 	  -11.14856
121253	2	1	strip_RLOF_HG	    9.52690	    7.54000	   97.88086	  650.65022 	    4.82291 	    4.34055 	    3.98206 	    3.61247 	    0.36552 	    0.58993 	    0.00000 	    0.40423 	    3.98194 	    3.61286 	    2.72535 	    0.00000 	   -0.13154 	    0.64840 	 29723080.31168 	 30155963.49775 	    5.16395 	    4.01678 	    2.91093 	    7.51717 	    0.00386 	    0.00030 	    0.00004 	    0.00102 	    0.00014 	    0.00280 	    2.83379 	    0.00000 	    0.27943 	    0.74200 	    0.71463 	    0.25197 	   -7.22635 	   -8.92973
123685	2	1	strip_RLOF_HG	    9.61464	    6.95700	  147.29165	  797.94229 	    4.84127 	    4.33130 	    4.05039 	    3.45146 	    0.13725 	    0.51842 	    0.00000 	    0.47575 	    4.04868 	    3.45180 	    2.76415 	    0.00000 	   -0.13408 	    0.58638 	 29814875.09682 	 30192356.28158 	    5.16994 	    4.10646 	    2.91632 	    6.94798 	    0.00386 	    0.00030 	    0.00003 	    0.00102 	    0.00014 	    0.00280 	    2.05723 	    0.00000 	    0.26772 	    0.74200 	    0.72637 	    0.25197 	   -7.12868 	   -9.24996
124812	2	1	strip_CEE_HG	    9.43117	    4.85653	  808.32599	    3.42614 	    4.81363 	    4.25993 	    3.93507 	    2.81328 	    0.63238 	    0.35556 	    0.00000 	    0.63857 	    3.93558 	    2.81358 	    2.67509 	    0.00000 	   -0.13647 	    0.41003 	 29611362.06400 	 30159826.87066 	    5.17184 	    4.30407 	    2.89802 	    4.85880 	    0.00386 	    0.00015 	    0.00004 	    0.00058 	    0.00014 	    0.00112 	    4.06500 	    0.00000 	    0.29324 	    0.82207 	    0.70083 	    0.17571 	   -7.29902 	  -10.81190
135133	2	1	strip_CEE_HG	    9.65960	    6.07387	  876.26886	    4.59934 	    4.86253 	    4.30775 	    4.08845 	    3.20002 	    0.04522 	    0.43523 	    0.00000 	    0.55893 	    4.08311 	    3.20033 	    2.78345 	    0.00000 	   -0.15758 	    0.50777 	 29857265.46976 	 30026270.17941 	    5.21691 	    4.20534 	    2.91551 	    6.06910 	    0.00387 	    0.00030 	    0.00003 	    0.00102 	    0.00013 	    0.00280 	    1.70537 	    0.00000 	    0.25797 	    0.74200 	    0.73611 	    0.25197 	   -7.06717 	   -9.75382
147259	2	1	strip_RLOF_HG	    9.62137	    5.07589	  221.35177	  494.20971 	    4.84354 	    4.26978 	    4.05576 	    2.88749 	    0.12268 	    0.36781 	    0.00000 	    0.62632 	    4.05377 	    2.88779 	    2.76686 	    0.00000 	   -0.13593 	    0.42744 	 29820784.68155 	 30231670.83060 	    5.17367 	    4.28827 	    2.91643 	    5.07821 	    0.00386 	    0.00017 	    0.00003 	    0.00063 	    0.00014 	    0.00130 	    2.10991 	    0.00000 	    0.26642 	    0.81155 	    0.72767 	    0.18588 	   -7.12018 	  -10.62678
159550	2	1	strip_RLOF_HG	    9.35536	    5.84306	   34.43280	  131.80738 	    4.79691 	    4.29982 	    4.04817 	    3.13007 	    0.83542 	    0.41763 	    0.00000 	    0.57652 	    4.04763 	    3.13037 	    2.60456 	    0.00000 	   -0.04648 	    0.48865 	 29512057.33043 	 30200680.51090 	    4.99033 	    4.22657 	    2.88756 	    5.84051 	    0.00390 	    0.00027 	    0.00004 	    0.00093 	    0.00014 	    0.00244 	    5.04948 	    0.00000 	    0.29549 	    0.75794 	    0.69851 	    0.23688 	   -7.14467 	   -9.94679
174131	2	1	strip_RLOF_MS	    9.67402	    7.96935	    2.65572	   18.38750 	    4.87514 	    4.36479 	    4.10316 	    3.61955 	    0.02104 	    0.48764 	    0.00000 	    0.50652 	    4.09273 	    3.61987 	    2.79026 	    0.00000 	   -0.17545 	    0.60345 	 29869400.49537 	 21033312.35713 	    5.25253 	    4.13089 	    2.91468 	    7.94837 	    0.00386 	    0.00030 	    0.00003 	    0.00102 	    0.00013 	    0.00280 	    1.63137 	    0.00000 	    0.25514 	    0.74200 	    0.73895 	    0.25197 	   -7.04455 	   -8.92003
183645	2	1	strip_RLOF_HG	    9.48959	    7.03762	  267.55331	 1551.79670 	    4.81867 	    4.33287 	    3.95777 	    3.47394 	    0.46931 	    0.52780 	    0.00000 	    0.46637 	    3.95814 	    3.47428 	    2.70703 	    0.00000 	   -0.13520 	    0.59450 	 29681133.11456 	 30238762.45057 	    5.17058 	    4.09512 	    2.90658 	    7.02681 	    0.00386 	    0.00030 	    0.00004 	    0.00102 	    0.00014 	    0.00280 	    3.28357 	    0.00000 	    0.28414 	    0.74200 	    0.70992 	    0.25197 	   -7.26210 	   -9.20508
186536	2	1	strip_RLOF_HG	    9.67059	    5.84880	    5.24891	   17.83375 	    4.87144 	    4.30002 	    4.09915 	    3.13189 	    0.02666 	    0.41814 	    0.00000 	    0.57601 	    4.09073 	    3.13219 	    2.78821 	    0.00000 	   -0.17005 	    0.48916 	 29866113.03341 	 30209499.74157 	    5.24178 	    4.22597 	    2.91495 	    5.84618 	    0.00386 	    0.00027 	    0.00003 	    0.00093 	    0.00013 	    0.00246 	    1.66883 	    0.00000 	    0.25582 	    0.75740 	    0.73826 	    0.23739 	   -7.05054 	   -9.94149
200700	2	1	strip_RLOF_HG	    9.59914	    7.07107	  103.41662	  584.45016 	    4.83657 	    4.33356 	    4.03796 	    3.48293 	    0.17261 	    0.53121 	    0.00000 	    0.46296 	    4.03677 	    3.48328 	    2.75754 	    0.00000 	   -0.13091 	    0.59761 	 29799104.92643 	 30207541.47797 	    5.16352 	    4.09092 	    2.91602 	    7.05953 	    0.00386 	    0.00030 	    0.00003 	    0.00102 	    0.00014 	    0.00280 	    2.03259 	    0.00000 	    0.27042 	    0.74200 	    0.72366 	    0.25197 	   -7.14745 	   -9.18715
229715	2	-3	strip_CEE_HG	    9.41545	    9.39980	  426.27568	    3.38448 	    4.81232 	    3.56031 	    3.93559 	    4.39366 	    0.67591 	    0.81310 	    0.00000 	    0.00000 	    3.93609 	    4.39192 	    2.66499 	    2.77026 	   -0.13359 	    2.59946 	 29591822.48506 	 30156813.60283 	    5.16571 	    0.19621 	    2.89548 	    9.07223 	    0.00387 	    0.00091 	    0.00004 	    0.00068 	    0.00014 	    0.00253 	    4.33961 	    0.00000 	    0.29399 	    0.72712 	    0.70007 	    0.26683 	   -7.29813 	   -6.35120
235827	2	1	strip_RLOF_HG	    9.67351	    7.93342	  114.01113	  802.50739 	    4.87470 	    4.34263 	    4.10267 	    3.72080 	    0.02166 	    0.64836 	    0.00000 	    0.34581 	    4.09251 	    3.72123 	    2.79005 	    0.00000 	   -0.17480 	    0.69840 	 29869591.50729 	 30182840.86109 	    5.25125 	    3.93826 	    2.91466 	    7.89923 	    0.00386 	    0.00030 	    0.00003 	    0.00102 	    0.00013 	    0.00280 	    1.64676 	    0.00000 	    0.25519 	    0.74200 	    0.73890 	    0.25197 	   -7.04528 	   -8.71659
240586	2	1	strip_RLOF_MS	    9.52185	    9.39207	    1.06319	    9.23260 	    4.82225 	    4.38869 	    3.97860 	    3.91855 	    0.37891 	    0.59225 	    0.00000 	    0.40192 	    3.97811 	    3.91893 	    2.72275 	    0.00000 	   -0.13194 	    0.70515 	 29719131.84943 	 19922264.13905 	    5.16464 	    3.99924 	    2.91030 	    9.37986 	    0.00387 	    0.00030 	    0.00004 	    0.00102 	    0.00014 	    0.00280 	    2.88676 	    0.00000 	    0.27921 	    0.74200 	    0.71484 	    0.25197 	   -7.23081 	   -8.82165
241233	2	1	strip_RLOF_HG	    9.48445	    4.78045	   50.58410	   97.54745 	    4.81816 	    4.25622 	    3.95479 	    2.78577 	    0.48392 	    0.35128 	    0.00000 	    0.64285 	    3.95521 	    2.78607 	    2.70454 	    0.00000 	   -0.13566 	    0.40371 	 29674978.26748 	 30195500.39648 	    5.17141 	    4.30967 	    2.90591 	    4.78264 	    0.00387 	    0.00015 	    0.00004 	    0.00057 	    0.00014 	    0.00109 	    3.39360 	    0.00000 	    0.28382 	    0.82624 	    0.71023 	    0.17163 	   -7.26466 	  -10.88457
253327	2	1	strip_CEE_HG	    9.34801	    8.54970	  617.41163	    4.49765 	    4.78866 	    4.33408 	    4.08983 	    3.89868 	    0.85340 	    0.76700 	    0.00000 	    0.22717 	    4.08897 	    3.89920 	    2.59153 	    0.00000 	   -0.00913 	    0.80443 	 29502184.83303 	 30218702.49669 	    4.91561 	    3.75810 	    2.88732 	    8.50393 	    0.00390 	    0.00030 	    0.00004 	    0.00102 	    0.00014 	    0.00280 	    5.04243 	    0.00000 	    0.29623 	    0.74200 	    0.69777 	    0.25197 	   -7.09189 	   -8.37523
256840	2	1	strip_CEE_HG	    9.62572	    5.00976	  982.69394	    4.27649 	    4.84512 	    4.26697 	    4.05927 	    2.86568 	    0.11330 	    0.36384 	    0.00000 	    0.63030 	    4.05700 	    2.86598 	    2.76862 	    0.00000 	   -0.13734 	    0.42216 	 29824558.03531 	 30101034.73047 	    5.17649 	    4.29329 	    2.91647 	    5.01210 	    0.00386 	    0.00017 	    0.00003 	    0.00062 	    0.00013 	    0.00125 	    2.12295 	    0.00000 	    0.26554 	    0.81440 	    0.72854 	    0.18315 	   -7.11446 	  -10.68220
264814	2	1	strip_RLOF_MS	    9.65030	    7.43546	    3.55695	   22.70059 	    4.85665 	    4.35325 	    4.08020 	    3.49475 	    0.06259 	    0.44528 	    0.00000 	    0.54888 	    4.07610 	    3.49506 	    2.77970 	    0.00000 	   -0.14994 	    0.56412 	 29848891.55145 	 20655391.38994 	    5.20165 	    4.18006 	    2.91591 	    7.42314 	    0.00387 	    0.00030 	    0.00003 	    0.00102 	    0.00013 	    0.00280 	    1.81528 	    0.00000 	    0.25971 	    0.74200 	    0.73437 	    0.25197 	   -7.07909 	   -9.16909
265047	2	1	strip_CEE_HG	    9.47738	    4.26267	  375.32417	    1.39528 	    4.81752 	    4.22933 	    3.95107 	    2.59337 	    0.50271 	    0.32665 	    0.00000 	    0.66745 	    3.95183 	    2.59370 	    2.70142 	    0.00000 	   -0.13624 	    0.36129 	 29668301.67544 	 30290263.06770 	    5.17242 	    4.34435 	    2.90486 	    4.26180 	    0.00388 	    0.00014 	    0.00004 	    0.00054 	    0.00014 	    0.00097 	    3.36232 	    0.00000 	    0.28377 	    0.83408 	    0.71026 	    0.16394 	   -7.26947 	  -11.28737
270271	2	1	strip_RLOF_HG	    9.64625	    7.34527	    4.52412	   27.38499 	    4.85431 	    4.33834 	    4.07651 	    3.56026 	    0.07105 	    0.56463 	    0.00000 	    0.42953 	    4.07282 	    3.56063 	    2.77807 	    0.00000 	   -0.14710 	    0.62671 	 29844017.03358 	 30050755.69656 	    5.19600 	    4.04934 	    2.91614 	    7.32713 	    0.00387 	    0.00030 	    0.00003 	    0.00102 	    0.00013 	    0.00280 	    1.87646 	    0.00000 	    0.26016 	    0.74200 	    0.73391 	    0.25197 	   -7.08412 	   -9.03312
283741	2	1	strip_RLOF_HG	    9.30948	    6.51037	   11.65114	   60.00985 	    4.61366 	    4.32062 	    4.34785 	    3.32729 	    0.94093 	    0.47392 	    0.00000 	    0.52024 	    4.34509 	    3.32761 	    2.44955 	    0.00000 	    0.46987 	    0.54565 	 29449369.25182 	 30205101.39117 	    3.95885 	    4.15958 	    2.89536 	    6.50708 	    0.00392 	    0.00030 	    0.00004 	    0.00102 	    0.00014 	    0.00280 	    3.92093 	    0.00000 	    0.30562 	    0.74200 	    0.68836 	    0.25197 	   -6.77169 	   -9.49836
291386	2	1	strip_RLOF_HG	    9.33016	    4.63387	  152.66333	  282.79189 	    4.74330 	    4.24899 	    4.21568 	    2.73356 	    0.89567 	    0.34414 	    0.00000 	    0.64997 	    4.21392 	    2.73387 	    2.54368 	    0.00000 	    0.14450 	    0.39207 	 29477137.64752 	 30296914.12072 	    4.60859 	    4.31938 	    2.88883 	    4.63590 	    0.00391 	    0.00014 	    0.00004 	    0.00054 	    0.00014 	    0.00097 	    4.76233 	    0.00000 	    0.29896 	    0.83367 	    0.69502 	    0.16440 	   -6.93247 	  -11.02036
