#
#     Data from population synthesis for run4
#
# By Ylva Gotberg, 2023-10-03
#
# Initial conditions:
#   Using the single star models from /home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006_single_star/ to determine the radii of donors at different evolutionary stages
#   This means that we assume metallicity, Z=0.006
#   Using the lifetimes of stars from single star models in/home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006_single_star/
#   IMF: Kroupa, M_min = 0.1 Msun, M_max = 100.0 Msun 
# We assume the star-formation type: starburst, with a total mass of stars of 1000000.0 Msun
# This file contains the information about the stars that are present in the population after 70000000.0 years
#   fbin:moe
#   q distribution: flat, 0.1 < q < 1.0
#   P distribution: Sana+12 for M1>15 Msun and Opik24 for M1<15 Msun
#
# Physical assumptions:
#   Critical mass ratio for the donor main sequence, q_crit_MS=0.65
#   Critical mass ratio for the donor Hertzsprung gap, q_crit_HG=0.4
#   Using the alpha-prescription for common envelope evolution
#   alpha_CE = 1.0, lambda_CE = 0.5
#   Using the binary star models from /home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006/ to determine the masses and radii of stripped stars
#   Stripped stars can only be formed from donor stars with 2.0 < M1init/Msun < 100.0
#   Actually, we assume that binary interaction only can occur in the above mass range.
#   For stripped stars we set the total lifetime to tau_MS+tau_strip, where the duration of the stripped phases (tau_strip) come from the binary models in/home/adesai/snap/firefox/common/Downloads/evolutionary_tracks/grid_006/
#   Mass transfer efficiency is set to beta_MS = 1.0, beta_HG = 0.0, beta_HG_CEE = 0.0
#   For mergers, we assume that their final mass is M1init+M2init
#   The final period is set by the treatment of angular momentum during interaction, we ignore the effect of wind mass loss on the period.
#   We use the isotropic_reemission setting for the treatment of angular momentum.
#   For common envelope, the period is set in the alpha prescription
#   Rejuvenation of mass gainers and MSMS mergers is set by Tout97
#   HGMS mergers are not rejuvenated, but their lifetimes are adapted to the new mass
#
# Even though the full population synthesis accounts for the full mass range from 0.1 to 100.0 Msun, 
# I will only keep the stars with initial masses (Minit or M1init) between 2.0 and 100.0 Msun.
# I am ignoring single stars that died and binaries in which at least the primary died.
# I show dead secondaries as long as the primary is still alive
# For the star state: 1 - main-sequence star, 2 - stripped star, 3 - post main-sequence star, 4 - compact object, 51 - merger product in MS stage.
# In this output, we only output the stripped star systems.
#
# Star_ID 	 Star_state_m1 	 Star_state_m2 	 Evolution 	 M1init 	 M2init 	 Pinit 	 Pcurrent 	 log_Teff_1 	 log_Teff_2 	 log_L_1 	 log_L_2 	 center_he4_1 	 center_he4_2 	 center_h1_1 	 center_h1_2 	 log_Lnuc_1 	 log_Lnuc_2 	 he_core_mass_1 	 he_core_mass_2 	 log_R_1 	 log_R_2 	 star_age_1 	 star_age_2 	 log_g_1 	 log_g_2 	 star_mass_1 	 star_mass_2 	 surface_n14_1 	 surface_n14_2 	 surface_c12_1 	 surface_c12_2 	 surface_o16_1 	 surface_o16_2 	 surf_avg_v_rot_1 	 surf_avg_v_rot_2 	 surface_h1_1 	 surface_h1_2 	 surface_he4_1 	 surface_he4_2 	 log_abs_mdot_1 	 log_abs_mdot_2
72534	2	1	strip_RLOF_HG	    6.10955	    5.70517	    7.96783	  112.76093 	    4.71394 	    4.22921 	    3.14665 	    3.34462 	    0.65015 	    0.80595 	    0.00000 	    0.18822 	    3.14736 	    3.34523 	    1.45732 	    0.00000 	   -0.33129 	    0.73714 	 67717470.31771 	 70585075.31559 	    5.29842 	    3.71873 	    1.57910 	    5.69716 	    0.00369 	    0.00029 	    0.00003 	    0.00099 	    0.00015 	    0.00260 	    6.94272 	    0.00000 	    0.31554 	    0.74875 	    0.67877 	    0.24563 	   -8.36438 	   -9.50050
77082	2	1	strip_RLOF_MS	    6.22703	    4.17792	    1.02723	    8.44205 	    4.72671 	    4.21913 	    3.27075 	    2.60826 	    0.16908 	    0.39018 	    0.00000 	    0.60396 	    3.27013 	    2.60856 	    1.50464 	    0.00000 	   -0.29479 	    0.38913 	 67852312.35355 	 54874881.27883 	    5.23276 	    4.27988 	    1.60750 	    4.17577 	    0.00381 	    0.00013 	    0.00003 	    0.00052 	    0.00015 	    0.00089 	    6.11715 	    0.00000 	    0.28626 	    0.83986 	    0.70787 	    0.15831 	   -8.15984 	  -11.28813
82550	2	1	strip_RLOF_HG	    6.07006	    2.77311	   11.99675	   22.33902 	    4.71497 	    4.11716 	    3.17592 	    1.91362 	    0.80488 	    0.31455 	    0.00000 	    0.67949 	    3.17641 	    1.91395 	    1.43489 	    0.00000 	   -0.31872 	    0.24575 	 67647442.85078 	 70473262.90792 	    5.27064 	    4.38909 	    1.56881 	    2.77407 	    0.00386 	    0.00012 	    0.00003 	    0.00045 	    0.00016 	    0.00097 	    7.59985 	    0.00000 	    0.29204 	    0.87147 	    0.70201 	    0.12658 	   -8.27419 	  -12.65132
85077	2	1	strip_RLOF_MS	    6.10773	    4.91228	    2.05244	   21.95094 	    4.71393 	    4.25822 	    3.14606 	    2.87640 	    0.65692 	    0.41781 	    0.00000 	    0.57634 	    3.14680 	    2.87670 	    1.45668 	    0.00000 	   -0.33157 	    0.44501 	 67718213.50748 	 43815347.36690 	    5.29885 	    4.23925 	    1.57860 	    4.91433 	    0.00371 	    0.00018 	    0.00003 	    0.00065 	    0.00015 	    0.00135 	    6.94462 	    0.00000 	    0.31387 	    0.80983 	    0.68042 	    0.18746 	   -8.36829 	  -10.63065
96410	2	1	strip_RLOF_MS	    6.19549	    4.61477	    1.50478	   14.35082 	    4.71938 	    4.24232 	    3.22775 	    2.78087 	    0.29968 	    0.41791 	    0.00000 	    0.57623 	    3.22751 	    2.78117 	    1.49253 	    0.00000 	   -0.30163 	    0.42906 	 67831180.15756 	 50819703.11596 	    5.24469 	    4.24361 	    1.60078 	    4.61655 	    0.00365 	    0.00016 	    0.00003 	    0.00059 	    0.00015 	    0.00115 	    6.28872 	    0.00000 	    0.31610 	    0.82248 	    0.67828 	    0.17519 	   -8.27464 	  -10.86875
99037	2	1	strip_RLOF_HG	    6.21388	    2.98707	   12.59686	   28.37876 	    4.72324 	    4.13615 	    3.25234 	    2.04108 	    0.22271 	    0.32789 	    0.00000 	    0.66618 	    3.25153 	    2.04140 	    1.49958 	    0.00000 	   -0.29705 	    0.27150 	 67840762.52691 	 70184766.58633 	    5.23661 	    4.36973 	    1.60493 	    2.98442 	    0.00382 	    0.00011 	    0.00003 	    0.00046 	    0.00015 	    0.00076 	    6.17792 	    0.00000 	    0.28591 	    0.86897 	    0.70820 	    0.12943 	   -8.18630 	  -12.49811
122273	2	1	strip_CEE_HG	    6.25255	    4.62914	  435.98186	    1.93113 	    4.73565 	    4.23431 	    3.30401 	    2.84813 	    0.10464 	    0.50826 	    0.00000 	    0.48590 	    3.30114 	    2.84847 	    1.51382 	    0.00000 	   -0.29604 	    0.47870 	 67866079.17076 	 70598969.44237 	    5.23644 	    4.14561 	    1.61209 	    4.63055 	    0.00394 	    0.00020 	    0.00003 	    0.00073 	    0.00016 	    0.00160 	    6.03563 	    0.00000 	    0.26365 	    0.80080 	    0.73028 	    0.19590 	   -8.07702 	  -10.62944
126579	2	1	strip_CEE_HG	    6.08513	    3.71534	  189.06145	    0.68491 	    4.71420 	    4.18932 	    3.14998 	    2.42648 	    0.74636 	    0.38713 	    0.00000 	    0.60701 	    3.15067 	    2.42677 	    1.44451 	    0.00000 	   -0.33015 	    0.35785 	 67675867.60603 	 70447309.04103 	    5.29448 	    4.29189 	    1.57264 	    3.71536 	    0.00374 	    0.00016 	    0.00003 	    0.00061 	    0.00015 	    0.00115 	    7.32234 	    0.00000 	    0.30888 	    0.82870 	    0.68535 	    0.16891 	   -8.34148 	  -11.59109
132186	2	1	strip_RLOF_HG	    6.24209	    5.31041	   49.43845	  574.73180 	    4.73130 	    4.24568 	    3.28980 	    3.15557 	    0.13280 	    0.66317 	    0.00000 	    0.33099 	    3.28763 	    3.15601 	    1.50994 	    0.00000 	   -0.29445 	    0.60968 	 67860159.06512 	 70538565.08633 	    5.23281 	    3.94318 	    1.61033 	    5.30971 	    0.00387 	    0.00026 	    0.00003 	    0.00090 	    0.00016 	    0.00228 	    6.05750 	    0.00000 	    0.27488 	    0.76888 	    0.71915 	    0.22633 	   -8.12656 	   -9.90603
134314	2	1	strip_RLOF_HG	    6.05900	    4.72534	   94.61114	  941.63117 	    4.71532 	    4.23747 	    3.22727 	    2.89083 	    0.84586 	    0.52557 	    0.00000 	    0.46859 	    3.22734 	    2.89118 	    1.42517 	    0.00000 	   -0.29376 	    0.49374 	 67628074.27234 	 70654029.92250 	    5.22006 	    4.12444 	    1.56619 	    4.72669 	    0.00392 	    0.00021 	    0.00003 	    0.00075 	    0.00016 	    0.00167 	    7.81445 	    0.00000 	    0.28406 	    0.79713 	    0.70991 	    0.19942 	   -8.19258 	  -10.52512
134703	2	1	strip_RLOF_HG	    6.05249	    4.15002	   44.26067	  323.10084 	    4.71416 	    4.21352 	    3.28635 	    2.63044 	    0.86926 	    0.43586 	    0.00000 	    0.55829 	    3.28596 	    2.63074 	    1.41784 	    0.00000 	   -0.26188 	    0.41145 	 67615510.71217 	 70496158.43908 	    5.15597 	    4.23234 	    1.56482 	    4.14741 	    0.00393 	    0.00016 	    0.00003 	    0.00060 	    0.00016 	    0.00119 	    7.94366 	    0.00000 	    0.28184 	    0.82643 	    0.71210 	    0.17116 	   -8.11070 	  -11.17338
141850	2	1	strip_RLOF_HG	    6.23939	    4.80546	   11.17589	  105.20957 	    4.73097 	    4.23989 	    3.28767 	    2.92700 	    0.12575 	    0.54093 	    0.00000 	    0.45323 	    3.29097 	    2.92736 	    1.50876 	    0.00000 	   -0.29486 	    0.50699 	 67860335.37345 	 70527651.21247 	    5.23349 	    4.10534 	    1.60983 	    4.80674 	    0.00384 	    0.00022 	    0.00003 	    0.00077 	    0.00016 	    0.00176 	    5.85450 	    0.00000 	    0.28060 	    0.79366 	    0.71349 	    0.20271 	   -8.12782 	  -10.44582
143422	2	1	strip_RLOF_HG	    6.20043	    3.31996	    7.10612	   23.97986 	    4.72019 	    4.16288 	    3.23410 	    2.22754 	    0.27898 	    0.35206 	    0.00000 	    0.64205 	    3.23369 	    2.22784 	    1.49447 	    0.00000 	   -0.30008 	    0.31126 	 67832661.90717 	 70277972.78766 	    5.24190 	    4.33668 	    1.60195 	    3.32233 	    0.00365 	    0.00015 	    0.00003 	    0.00061 	    0.00015 	    0.00112 	    6.30745 	    0.00000 	    0.31608 	    0.83818 	    0.67830 	    0.15947 	   -8.26565 	  -11.97437
151901	2	1	strip_RLOF_HG	    6.15016	    5.74804	   86.20191	 1213.91128 	    4.71495 	    4.22504 	    3.17630 	    3.36651 	    0.48307 	    0.82551 	    0.00000 	    0.16866 	    3.17673 	    3.36713 	    1.47501 	    0.00000 	   -0.31850 	    0.75643 	 67781479.83712 	 70579672.11363 	    5.27560 	    3.68331 	    1.58985 	    5.73882 	    0.00355 	    0.00029 	    0.00003 	    0.00100 	    0.00015 	    0.00262 	    6.44184 	    0.00000 	    0.33736 	    0.74737 	    0.65717 	    0.24695 	   -8.37988 	   -9.45753
155662	2	1	strip_RLOF_HG	    6.04652	    5.90592	   33.42776	  516.66826 	    4.70862 	    4.20287 	    3.37526 	    3.45252 	    0.89095 	    0.91039 	    0.00000 	    0.08378 	    3.37428 	    3.45316 	    1.40834 	    0.00000 	   -0.20636 	    0.84379 	 67597651.22218 	 70369850.88550 	    5.04469 	    3.52021 	    1.56385 	    5.89177 	    0.00395 	    0.00030 	    0.00003 	    0.00101 	    0.00016 	    0.00274 	    8.08412 	    0.00000 	    0.28018 	    0.74352 	    0.71373 	    0.25056 	   -7.99404 	   -9.29418
156301	2	1	strip_RLOF_HG	    6.13292	    3.29988	   74.34790	  257.52736 	    4.71424 	    4.16151 	    3.16074 	    2.21735 	    0.55392 	    0.35039 	    0.00000 	    0.64372 	    3.16152 	    2.21765 	    1.46797 	    0.00000 	   -0.32486 	    0.30891 	 67753010.68583 	 70060289.75636 	    5.28715 	    4.33890 	    1.58534 	    3.30234 	    0.00362 	    0.00016 	    0.00003 	    0.00061 	    0.00015 	    0.00113 	    6.61910 	    0.00000 	    0.32544 	    0.83717 	    0.66898 	    0.16045 	   -8.37550 	  -12.00266
161279	2	1	strip_RLOF_HG	    6.06455	    4.67994	   21.08401	  204.74563 	    4.71525 	    4.23603 	    3.19550 	    2.87051 	    0.82500 	    0.51714 	    0.00000 	    0.47701 	    3.19582 	    2.87086 	    1.43039 	    0.00000 	   -0.30950 	    0.48646 	 67640599.20224 	 70634309.37641 	    5.25186 	    4.13480 	    1.56746 	    4.68132 	    0.00389 	    0.00021 	    0.00003 	    0.00075 	    0.00016 	    0.00167 	    7.63742 	    0.00000 	    0.28701 	    0.79722 	    0.70699 	    0.19934 	   -8.23700 	  -10.56252
166347	2	1	strip_RLOF_MS	    6.13522	    5.89137	    1.83599	   24.27200 	    4.71436 	    4.28780 	    3.16280 	    3.23910 	    0.54340 	    0.55710 	    0.00000 	    0.43707 	    3.16337 	    3.23946 	    1.46880 	    0.00000 	   -0.32407 	    0.56721 	 67759870.66051 	 46860143.18207 	    5.28573 	    4.07286 	    1.58593 	    5.88542 	    0.00362 	    0.00029 	    0.00003 	    0.00098 	    0.00015 	    0.00265 	    6.61465 	    0.00000 	    0.32528 	    0.75021 	    0.66914 	    0.24415 	   -8.36784 	   -9.69219
167420	2	1	strip_RLOF_HG	    6.07007	    3.29293	    4.73262	   17.01062 	    4.71497 	    4.16097 	    3.17593 	    2.21319 	    0.80488 	    0.34956 	    0.00000 	    0.64455 	    3.17641 	    2.21350 	    1.43490 	    0.00000 	   -0.31871 	    0.30792 	 67647116.39359 	 69947306.11088 	    5.27063 	    4.33989 	    1.56881 	    3.29528 	    0.00386 	    0.00015 	    0.00003 	    0.00060 	    0.00016 	    0.00108 	    7.59982 	    0.00000 	    0.29204 	    0.84022 	    0.70201 	    0.15751 	   -8.27418 	  -12.02760
169144	2	1	strip_CEE_HG	    6.25563	    2.12453	  247.20925	    0.51067 	    4.73732 	    4.04419 	    3.30876 	    1.45995 	    0.09390 	    0.28523 	    0.00000 	    0.70868 	    3.30557 	    1.46035 	    1.51485 	    0.00000 	   -0.29700 	    0.16485 	 67862778.03769 	 70719421.25413 	    5.23850 	    4.43505 	    1.61263 	    2.12513 	    0.00393 	    0.00000 	    0.00003 	    0.00001 	    0.00016 	    0.00000 	    6.02385 	    0.00000 	    0.26511 	    0.99402 	    0.72883 	    0.00598 	   -8.07351 	  -15.21147
179384	2	1	strip_CEE_HG	    6.04152	    4.51389	  296.80789	    1.29470 	    4.69657 	    4.23018 	    3.46467 	    2.79809 	    0.90760 	    0.48928 	    0.00000 	    0.50488 	    3.46319 	    2.79842 	    1.39772 	    0.00000 	   -0.13755 	    0.46195 	 67591379.02411 	 70311847.81678 	    4.90693 	    4.16845 	    1.56325 	    4.51533 	    0.00395 	    0.00018 	    0.00003 	    0.00067 	    0.00016 	    0.00140 	    8.05626 	    0.00000 	    0.28058 	    0.81150 	    0.71333 	    0.18564 	   -7.87713 	  -10.77751
192203	2	1	strip_CEE_HG	    6.26942	    1.54854	  451.81325	    0.66943 	    4.74815 	    3.96373 	    3.33305 	    0.99465 	    0.04710 	    0.26780 	    0.00000 	    0.72599 	    3.32726 	    0.99465 	    1.52056 	    0.00000 	   -0.30651 	    0.09313 	 67868251.50197 	 54168139.39497 	    5.25808 	    4.45901 	    1.61473 	    1.54633 	    0.00394 	    0.00001 	    0.00003 	    0.00013 	    0.00016 	   -0.00001 	    6.02732 	    0.00000 	    0.26241 	    0.90855 	    0.73152 	    0.09130 	   -8.03845 	  -10.10503
206070	2	1	strip_RLOF_HG	    6.27238	    4.19948	   17.45491	  115.84254 	    4.75123 	    4.21593 	    3.33880 	    2.65327 	    0.03857 	    0.44271 	    0.00000 	    0.55144 	    3.33209 	    2.65358 	    1.52154 	    0.00000 	   -0.30980 	    0.41803 	 67866942.82374 	 70707572.68749 	    5.26478 	    4.22431 	    1.61517 	    4.19752 	    0.00392 	    0.00017 	    0.00003 	    0.00063 	    0.00016 	    0.00121 	    6.03724 	    0.00000 	    0.26496 	    0.82094 	    0.72899 	    0.17657 	   -8.03576 	  -11.11398
215089	2	1	strip_RLOF_HG	    6.04994	    3.16097	   51.53618	  162.65513 	    4.71275 	    4.15028 	    3.31843 	    2.13862 	    0.87824 	    0.33980 	    0.00000 	    0.65429 	    3.31782 	    2.13893 	    1.41419 	    0.00000 	   -0.24302 	    0.29202 	 67610417.03043 	 70821414.82686 	    5.11813 	    4.35315 	    1.56435 	    3.16111 	    0.00394 	    0.00014 	    0.00003 	    0.00056 	    0.00016 	    0.00099 	    8.02987 	    0.00000 	    0.28058 	    0.84967 	    0.71334 	    0.14825 	   -8.06963 	  -12.20076
218138	2	1	strip_CEE_HG	    6.16353	    2.28436	  254.88517	    0.56992 	    4.71590 	    4.06476 	    3.18986 	    1.58434 	    0.42795 	    0.29121 	    0.00000 	    0.70274 	    3.19046 	    1.58473 	    1.48064 	    0.00000 	   -0.31360 	    0.18591 	 67796286.45107 	 70531383.82315 	    5.26668 	    4.42474 	    1.59325 	    2.28644 	    0.00369 	    0.00001 	    0.00003 	    0.00002 	    0.00015 	    0.00005 	    5.88781 	    0.00000 	    0.31201 	    0.99001 	    0.68230 	    0.00990 	   -8.28696 	  -16.72196
219471	2	1	strip_RLOF_HG	    6.02700	    4.12234	   94.22236	  685.78751 	    4.56324 	    4.21215 	    3.73418 	    2.61778 	    0.95174 	    0.43224 	    0.00000 	    0.56191 	    3.73170 	    2.61808 	    1.33739 	    0.00000 	    0.26386 	    0.40785 	 67596519.28403 	 70375818.71767 	    4.10463 	    4.23666 	    1.56488 	    4.11935 	    0.00396 	    0.00016 	    0.00003 	    0.00059 	    0.00016 	    0.00111 	    6.88983 	    0.00000 	    0.28357 	    0.82910 	    0.71032 	    0.16863 	   -7.53937 	  -11.21464
224493	2	1	strip_CEE_HG	    6.04296	    4.99624	  248.74523	    1.19233 	    4.70115 	    4.24429 	    3.43709 	    3.01301 	    0.90252 	    0.58112 	    0.00000 	    0.41303 	    3.43574 	    3.01339 	    1.40119 	    0.00000 	   -0.16049 	    0.54119 	 67594009.54801 	 70260031.05596 	    4.95284 	    4.05397 	    1.56338 	    4.99713 	    0.00395 	    0.00023 	    0.00003 	    0.00082 	    0.00016 	    0.00194 	    7.97524 	    0.00000 	    0.28024 	    0.78413 	    0.71366 	    0.21184 	   -7.91351 	  -10.23889
